,CLASS_NAME,num,x,y,B1,B2,B3,B4,B5,B6,B7,B8,win19advancedB1,win19advancedB2,win19advancedB3,win19advancedB4,win19advancedB5,win19advancedB6,win19advancedB7,win19advancedB8,win19advancedB9,win19advancedB10,win19higherB1,win19higherB2,win19higherB3,win19higherB4,win19higherB5,win19higherB6,win19higherB7,win19higherB8,win19higherB9,win19higherB10,win19simpleB1,win19simpleB2,win19simpleB3,win19simpleB4,win19simpleB5,win19simpleB6,win19simpleB7,win19simpleB8
59,baigurang,3910,373228.4374,2381699.686,0.082400002,0.081500001,0.072800003,0.0557,0.0305,0.207800001,0.353199989,0.385500014,42.645428,20.356274,-1.19E-18,85.290855,64.8323,4.162899,2.153518,6.0671268,-0.7811616,0.9839416,0.9420045,1.3333334,34.663662,286.35736,0.000533542,1939.6216,0.000503779,1819.5383,0.000701107,2671.982,0.015032113,6.585709,0.029103568,0.28924298,16.592798,1549.6841,57627.883,1263126.5
60,baigurang,3911,373250.4244,2381697.153,0.082400002,0.076899998,0.078599997,0.056299999,0.025699999,0.225099996,0.386099994,0.363900006,41.232685,4.0788207,-6.62E-19,82.46537,8.18786,3.4812353,1.9810603,2.823666,-0.8345769,0.98380756,0.9062888,1.8785943,45.146965,246.18211,0.000560321,1801.4473,0.000508052,1632.7144,0.001053604,3370.674,0.022225888,5.8590603,0.000908159,0.35021877,8.127424,15.343309,318.48605,823890.4
61,baigurang,3914,373242.5115,2381675.185,0.079999998,0.080600001,0.077100001,0.059300002,0.028899999,0.214599997,0.389699996,0.419,41.68975,10.274937,3.17E-18,83.3795,25.498638,3.8761594,2.1761498,5.579546,-0.80755347,0.9852709,0.92268664,1.5448916,36.275543,264.4799,0.000549552,1864.418,0.000506677,1723.5576,0.000847765,2870.7988,0.015918385,6.4684796,0.023437351,0.2905453,15.601108,290.87347,6555.015,1100738.4
62,baigurang,3916,373258.7834,2381654.68,0.079300001,0.084299996,0.076399997,0.0557,0.0337,0.207000002,0.359100014,0.332700014,41.339336,5.592608,-1.14E-18,82.67867,10.932758,3.6393435,2.0686312,3.9175901,-0.81945413,0.984835,0.9012224,1.5015773,38.867508,244.88643,0.000558161,1814.3881,0.000503136,1635.8348,0.000838815,2716.6213,0.017932644,6.1851554,-0.004035797,0.296387,11.437674,31.408802,534.2958,987952.9
63,baigurang,3917,373273.1371,2381642.708,0.076899998,0.0779,0.074299999,0.049800001,0.022500001,0.194199994,0.383899987,0.380699992,41.049862,5.9199514,-4.01E-18,82.099724,9.751828,3.6550734,2.1387165,4.824779,-0.8072132,0.9871358,0.9195602,1.425926,37.51852,262.56174,0.000566297,1791.1482,0.000520242,1649.8206,0.00081353,2528.75,0.015630635,6.3752666,-0.029790636,0.28311515,13.927978,9.364112,308.43622,1030115.56
64,baigurang,3920,373284.2805,2381656.755,0.081600003,0.076899998,0.078599997,0.056899998,0.0337,0.212300003,0.377999991,0.430999994,42.01662,12.154848,2.79E-18,84.03324,27.516901,4.0444336,2.2106981,7.8346853,-0.7951759,0.98683596,0.9321808,1.3738602,36.015198,275.6383,0.000544731,1878.7994,0.000505759,1760.1547,0.000758839,2534.4043,0.014502651,6.6424794,0.010854191,0.27892482,21.102493,260.14233,5938.7295,1179044.2
65,baigurang,3921,373334.816,2381638.234,0.084799998,0.0788,0.079999998,0.062799998,0.0305,0.194199994,0.306400001,0.312299997,41.559555,3.0553172,1.13E-19,83.11911,5.59523,3.234331,1.9189744,2.290736,-0.81953007,0.9797889,0.8795693,1.7296417,47.46254,224.58307,0.000549084,1835.228,0.000482134,1618.1223,0.000951919,3158.9382,0.030236878,5.496579,-0.027606122,0.3748966,6.6260386,6.1291003,125.536766,718197
66,baigurang,3922,373342.489,2381621.83,0.0832,0.081500001,0.078599997,0.060400002,0.032099999,0.211500004,0.34009999,0.354299992,41.218838,2.4811964,4.80E-18,82.437675,4.4511013,3.0888667,1.8550491,1.95109,-0.8249606,0.9755744,0.86265355,2.1275167,49.38255,208.92618,0.000558947,1800.9933,0.000482152,1554.8837,0.001191971,3811.7483,0.03661344,5.227893,-0.04152562,0.4292263,5.4736843,2.420808,68.18276,646670.9
67,baigurang,3924,373359.0255,2381624.872,0.081600003,0.080600001,0.082099997,0.067599997,0.031300001,0.229699999,0.360500008,0.409500003,42.668976,18.581558,-3.93E-19,85.33795,57.763905,3.9765146,2.1458316,6.389586,-0.7894951,0.9797726,0.87282985,1.7960526,37.782894,218.67763,0.000535207,1921.0328,0.000464916,1689.5034,0.000975722,3365.9934,0.021243699,6.2748575,0.029832497,0.35041514,16.562326,1122.2395,32854.71,1036961
68,baigurang,3925,373352.94,2381643.79,0.079300001,0.076899998,0.073600002,0.054499999,0.028100001,0.210800007,0.336400002,0.380699992,41.624653,3.1984503,-5.34E-18,83.249306,5.782721,3.202824,1.9314678,2.4635572,-0.82568306,0.97915405,0.9012518,1.700637,50.394905,243.03822,0.000548389,1836.4012,0.000493966,1656.9054,0.000933249,3113.43,0.03277292,5.4625,-0.030018305,0.37462404,7.0110803,13.875545,198.70056,693857.7
69,baigurang,3926,373311.6649,2381561.108,0.086400002,0.085199997,0.085699998,0.065800004,0.0418,0.214599997,0.354699999,0.385500014,41.990303,7.6217895,1.99E-18,83.980606,14.296023,3.8558095,2.1703746,5.4830017,-0.79195416,0.9891577,0.9368266,1.4151515,34.303032,279.9697,0.000545676,1864.6727,0.000511505,1747.2072,0.000768565,2640.8516,0.012522924,6.6711307,-0.008155699,0.24813999,16.191135,37.277615,922.8397,1226111.2
70,baigurang,3927,373274.7555,2381597.62,0.082400002,0.081500001,0.076399997,0.061000001,0.025699999,0.182099998,0.3116,0.307500005,42.84626,24.448664,9.75E-19,85.69252,76.69493,4.2026176,2.2700534,7.5187902,-0.78785354,0.9869282,0.926849,1.4570552,28.503067,269.3681,0.00053689,1932.319,0.000500787,1773.8047,0.000731688,3162.4263,0.010880825,6.9989157,0.023252364,0.26061422,21.099724,2148.5454,86595.195,1591000.5
71,baigurang,3928,373330.8826,2381662.576,0.077699997,0.0788,0.0757,0.0557,0.028899999,0.188899994,0.32249999,0.32069999,41.96953,3.3010106,1.22E-18,83.93906,6.090469,3.2951596,1.9398623,2.4545774,-0.8405697,0.98238325,0.9144015,1.9333333,46.060318,253.04445,0.000539117,1869.7491,0.00049184,1714.2693,0.001052711,3568.3777,0.027639445,5.6597342,-0.023472868,0.36047477,7.1135736,7.3519464,138.15504,787342.7
72,baigurang,3929,373389.4852,2381563.478,0.086400002,0.083400004,0.080700003,0.062199999,0.037,0.188199997,0.307200015,0.276300013,45.056786,18.510626,-7.25E-19,90.11357,51.62976,4.5024943,2.233356,8.5398,-0.7402631,0.9848895,0.9321808,1.3738602,27.607903,275.6383,0.00047374,2192.5532,0.00044076,2049.8,0.000654323,2980.9058,0.012960305,6.9797444,0.021317374,0.3030083,22.412743,535.5014,14372.272,1676478.1
73,baigurang,3930,373410.2286,2381554.588,0.081600003,0.081500001,0.080700003,0.062799998,0.035300002,0.1919,0.309399992,0.305099994,43.77424,12.086151,-6.56E-18,87.54848,26.87369,3.924009,2.202092,8.185199,-0.78252214,0.9836361,0.9271789,1.3944954,38.510704,270.36392,0.000502967,2034.1682,0.000465368,1892.7318,0.000707514,2796.737,0.019666823,6.39002,0.009246574,0.30014253,21.470915,281.1121,5808.238,1107780
74,baigurang,3931,373393.1894,2381535.75,0.082400002,0.0788,0.0836,0.061000001,0.037,0.207800001,0.326200008,0.378300011,44.448753,17.413578,-5.66E-19,88.89751,45.85376,4.329967,2.2735593,8.8836565,-0.7431438,0.98603016,0.93606466,1.4528875,35.45593,278.8541,0.000493041,2088.4194,0.000460678,1959.668,0.000720675,2999.6716,0.014790402,6.832345,0.01818175,0.28719267,23.800554,507.46027,12191.052,1358100.4
75,baigurang,3932,373373.5044,2381519.981,0.081600003,0.080600001,0.0836,0.0682,0.0394,0.209299996,0.340799987,0.350699991,44.13435,18.412699,4.71E-18,88.2687,43.86963,4.3793983,2.3697178,10.807048,-0.7565635,0.9893576,0.9321808,1.3738602,27.930092,275.6383,0.000493827,2098.8147,0.000457977,1969.7719,0.0006911,2810.681,0.01038973,7.146513,0.010388883,0.23916715,29.781164,423.86133,10066.977,1613707.6
76,baigurang,3933,373428.8553,2381537.02,0.074500002,0.079700001,0.078599997,0.056299999,0.035300002,0.194999993,0.337099999,0.307500005,45.239613,29.137877,-1.77E-18,90.479225,80.1443,4.593844,2.3938603,13.938975,-0.69584084,0.9873679,0.9184462,1.634375,28.41875,259.63126,0.000481752,2169.6719,0.000440123,2006.9426,0.000814272,3394.6282,0.010577727,7.1943326,0.012878765,0.26687893,36.407204,1250.8542,37566.367,1816429.2
77,baigurang,3934,373439.0153,2381594.699,0.079999998,0.0788,0.077100001,0.060400002,0.028100001,0.222900003,0.351700008,0.384299994,45.272854,23.40339,3.47E-20,90.54571,66.28669,4.666814,2.3482378,10.275184,-0.722821,0.98692125,0.9230324,1.4814814,25.61111,265.48764,0.000471574,2211.1636,0.000433929,2048.038,0.000712896,3197.034,0.010788744,7.1810284,0.01778277,0.29452598,27.32687,767.2656,21780.086,1815436.9
78,baigurang,3935,373440.9203,2381622.216,0.079999998,0.0788,0.0678,0.054499999,0.024900001,0.1655,0.276499987,0.254799992,45.267315,28.688932,1.38E-18,90.53463,91.6006,4.7577853,2.2833793,8.604087,-0.64503473,0.9851545,0.93233943,1.4770643,25.04893,274.98776,0.000475324,2212.682,0.000442293,2066.502,0.000707645,3248.4343,0.010746541,7.1956477,0.020790072,0.3024072,23.155125,1226.2523,36392.88,1925273.2
79,baigurang,3936,373452.8795,2381675.344,0.076099999,0.075999998,0.076399997,0.0557,0.028899999,0.209299996,0.382400006,0.329100013,45.943214,37.466305,-2.07E-18,91.88643,123.95109,4.919865,2.2827182,9.730015,-0.59242815,0.98213667,0.9210367,1.623053,21.859814,262.25235,0.000463957,2295.8784,0.000427623,2112.0977,0.000758049,3719.888,0.009848758,7.286365,0.017460156,0.28266376,25.914127,1418.946,44478.58,2295556
80,baigurang,3937,373474.1521,2381654.284,0.075300001,0.074199997,0.077799998,0.055100001,0.032099999,0.236399993,0.400700003,0.42019999,42.279778,6.6391754,-2.90E-18,84.559555,15.80878,3.935306,2.0382452,3.8201058,-0.77730066,0.9864059,0.9109375,1.496875,36.24375,253.73125,0.00053569,1894.5938,0.000487589,1728.6433,0.000807884,2806.528,0.01677013,6.3769655,0.028703563,0.32312456,10.747923,34.993443,731.9465,1092616.8
81,baigurang,3938,373495.4246,2381680.954,0.079300001,0.083400004,0.079999998,0.0539,0.032099999,0.189700007,0.346599996,0.276300013,40.90582,7.719661,-1.83E-19,81.81164,17.460363,3.9277604,2.1309907,4.8742795,-0.8070763,0.9874987,0.9249011,1.5975232,37.142414,266.10837,0.000569292,1786.9938,0.000525335,1657.9467,0.000914237,2830.1455,0.015853163,6.46888,0.01695698,0.3286195,13.4182825,78.37764,1501.6299,1035850.3
82,baigurang,3939,373439.5445,2381726.039,0.084799998,0.0889,0.086400002,0.0616,0.044199999,0.194199994,0.318899989,0.284700006,46.970913,36.04763,4.32E-18,93.941826,97.10742,5.036109,2.5248957,17.039757,-0.6563256,0.9903777,0.94273955,1.2964072,19.035929,287.46707,0.000447259,2377.0718,0.000420893,2246.0486,0.000582117,3056.6438,0.005459596,7.972476,0.009624269,0.22096522,47.083103,736.32367,26204.555,3327338
83,baigurang,3940,373425.4686,2381763.504,0.084799998,0.086099997,0.077799998,0.060400002,0.037,0.197999999,0.328399986,0.390300006,43.130196,26.711582,1.31E-18,86.26039,76.41973,4.6032586,2.369894,11.2022085,-0.6977352,0.98696375,0.9296875,1.3841463,27.908537,272.9939,0.000533908,1960.003,0.000495503,1828.1917,0.000744199,2674.7256,0.010132672,7.311984,0.016115133,0.25526667,30.426592,1065.9702,31266.29,1726082.4
84,baigurang,3941,373449.7045,2381776.839,0.087200001,0.081500001,0.080700003,0.0634,0.031300001,0.2289,0.391200006,0.397500008,42.403046,14.57024,-2.30E-18,84.80609,37.181236,4.2921796,2.2546964,7.699283,-0.77121675,0.9876971,0.9326452,1.3981763,34.64134,275.7781,0.000541211,1899.8085,0.000504917,1773.2457,0.000755193,2647.1064,0.013812048,6.8170094,0.018937975,0.27489898,21.099724,354.1515,8398.166,1238183.6
85,baigurang,3943,373481.2429,2381745.406,0.087200001,0.080600001,0.082099997,0.0682,0.036200002,0.2183,0.329100013,0.381900012,46.880886,53.26836,-1.76E-18,93.76177,163.84906,5.280907,2.5275874,18.369112,-0.6147179,0.98776054,0.9409827,1.4320241,18.15408,284.25076,0.000470174,2301.9214,0.000442436,2164.1367,0.00064518,3508.7612,0.005751184,7.949801,0.010099026,0.24175158,49.224377,1499.6841,62746.71,3554247.5
86,baigurang,3944,373507.1721,2381764.562,0.080799997,0.081500001,0.082800001,0.064599998,0.040199999,0.179900005,0.291099995,0.341100007,48.897507,72.35515,2.85E-18,97.79501,218.60065,5.325332,2.647481,25.507532,-0.57591707,0.9855358,0.95134753,1.3541666,16.464285,296.29166,0.000437746,2567.1965,0.000418351,2427.9263,0.000558208,3717.988,0.00647248,7.935612,0.00705698,0.20776324,70.81995,160.02895,72573.9,3759253.5
87,baigurang,3946,373510.6646,2381733.976,0.079999998,0.0779,0.077100001,0.0616,0.0265,0.195700005,0.301299989,0.330300003,45.817173,49.825302,0,91.634346,155.45079,5.0356054,2.4463298,17.026527,-0.57183194,0.9820837,0.9410554,1.269461,21.646708,285.8982,0.000481802,2254.4192,0.000452566,2124.3206,0.000609116,2884.2485,0.009284766,7.483278,0.011238433,0.28138322,43.850414,1685.9783,59923.895,2625912.8
88,baigurang,3949,373412.2968,2381462.705,0.081600003,0.081500001,0.0757,0.064000003,0.031300001,0.185100004,0.309399992,0.284700006,46.130196,34.980278,4.60E-18,92.26039,88.475136,4.976689,2.5418417,19.100567,-0.65834934,0.98910284,0.9299786,1.5753846,18.464615,271.4,0.000458762,2312.6738,0.000424509,2162.3093,0.000757416,3454.3938,0.006833127,7.772628,0.007565493,0.22196649,51.445984,636.42004,22623.31,2802702.2
89,baigurang,3950,373422.4568,2381475.564,0.081600003,0.079700001,0.075000003,0.0616,0.025699999,0.191200003,0.302100003,0.268000007,46.443214,32.08057,4.01E-18,92.88643,75.108986,4.9147906,2.52814,19.637632,-0.68099886,0.9900647,0.9368266,1.4151515,19.80606,279.9697,0.000453579,2324.6152,0.000422767,2190.515,0.000663858,3164.3667,0.006418766,7.8283906,0.00531881,0.20717667,53.213295,377.06906,14282.471,2884263.2
90,baigurang,3952,373374.9111,2381417.223,0.086400002,0.086999997,0.085699998,0.066399999,0.040199999,0.202500001,0.324699998,0.344700009,48.20637,51.496193,-1.90E-19,96.41274,164.22577,5.0808306,2.5029233,15.144737,-0.55573916,0.9823155,0.9261696,1.6006192,18.869968,267.5387,0.000439631,2437.4583,0.000411809,2217.3398,0.000626013,4559.6533,0.008371636,7.689028,0.011545374,0.22646558,41.759003,2091.1543,77956.13,3407682
91,baigurang,3953,373404.2005,2381408.651,0.081600003,0.076899998,0.0757,0.056299999,0.0337,0.203199998,0.3583,0.341100007,45.51662,42.8813,-4.30E-19,91.03324,123.22881,4.9115314,2.4687614,18.117842,-0.65130705,0.98810667,0.95997804,1.1929824,22.935673,307.79532,0.000479404,2237.076,0.000458189,2160.5054,0.000582053,2604.1814,0.007995642,7.5550046,0.010187645,0.21075167,48.2964,1559.8109,49659.836,2447746.2
92,baigurang,3955,373416.9799,2381409.762,0.075300001,0.080600001,0.075000003,0.061000001,0.031300001,0.212300003,0.335700005,0.361499995,45.364265,45.807755,-5.42E-19,90.72853,143.56065,4.650926,2.4128883,15.350406,-0.646606,0.98384446,0.9212963,1.4537038,26.407408,264.00616,0.000496062,2143.7625,0.000458171,1965.6732,0.000693804,3316.466,0.010907682,7.1235156,0.012377616,0.26890022,39.67036,2404.859,77570.49,2031713.2
93,baigurang,3956,373427.9337,2381424.367,0.082400002,0.0788,0.070699997,0.059300002,0.0305,0.198699996,0.314500004,0.338699996,44.84903,42.13926,8.40E-19,89.69806,134.73709,4.450115,2.3325434,13.429318,-0.7332683,0.9824809,0.91698915,1.4365325,30.356037,259.99072,0.000503807,2102.48,0.000463586,1915.2834,0.000710579,3116.9814,0.014824932,6.793569,0.014207942,0.32147297,33.819946,2569.9888,82390.2,1573263.1
94,baigurang,3957,373423.568,2381434.13,0.084799998,0.082400002,0.084299996,0.067000002,0.0394,0.207000002,0.342999995,0.325500011,44.506924,33.30258,3.41E-18,89.01385,89.34884,4.5981464,2.4160712,17.093185,-0.7139438,0.98668206,0.93542296,1.3262839,26.842901,279.42297,0.000493068,2152.8308,0.00046004,2021.3157,0.000660293,2810.4924,0.012016483,7.0829563,0.010253561,0.2606497,43.861496,1268.6503,36522.926,1632938.5
95,baigurang,3958,373437.6968,2381440.559,0.0832,0.0779,0.0814,0.0581,0.0297,0.222900003,0.351000011,0.366299987,45.02493,38.016,-9.59E-19,90.04986,116.31884,4.603696,2.366468,14.069536,-0.6756239,0.98334235,0.9170561,1.5420561,27.11215,259.15576,0.000492464,2151.0125,0.000451647,1971.3671,0.000766963,3267.6199,0.013010182,7.023248,0.013938,0.30070528,35.74515,1975.5977,60966.336,1689766
96,baigurang,3959,373434.9981,2381452.307,0.081600003,0.074199997,0.071400002,0.056299999,0.022500001,0.195700005,0.326200008,0.335099995,45.32964,35.395493,-6.39E-19,90.65928,86.00856,4.7911983,2.5270991,21.404432,-0.6801943,0.9887788,0.9250173,1.7040498,22.856697,265.43613,0.00047449,2241.3987,0.000435579,2093.2769,0.000848949,3581.383,0.010075122,7.4180613,0.006073229,0.25795835,55.573406,890.44995,26424.29,1992695.1
97,baigurang,3961,373479.9178,2381479.438,0.074500002,0.075099997,0.070699997,0.055100001,0.028100001,0.200200006,0.306400001,0.296700001,46.308865,42.529255,8.37E-19,92.61773,136.84001,4.8904815,2.3671813,12.699214,-0.6039557,0.9820545,0.9232295,1.5944272,24.975233,264.62848,0.000465806,2285.2664,0.00042682,2126.8997,0.000782889,3431.6006,0.010884662,7.2900605,0.014314266,0.2902123,33.277008,1731.9777,54076.35,2230385.2
98,baigurang,3963,373506.6408,2381509.733,0.072899997,0.075099997,0.075000003,0.0539,0.028100001,0.176100001,0.313800007,0.289499998,45.49446,27.884317,-2.44E-18,90.98892,79.64531,4.5490575,2.3911738,11.995689,-0.7098669,0.98790264,0.9126953,1.525,26.60625,255.13126,0.000476123,2181.903,0.000433063,1997.6052,0.000740187,3256.5593,0.010819438,7.253282,0.015354076,0.27619958,31.891966,1268.6863,38619.25,1874635.6
99,baigurang,3965,373514.9752,2381601.014,0.076899998,0.071400002,0.075000003,0.0581,0.028899999,0.182899997,0.294,0.306300014,44.53324,16.960806,3.58E-18,89.06648,44.344612,4.3702583,2.294547,8.532203,-0.7631863,0.98715967,0.93465906,1.3636364,29.539394,278.29697,0.000482746,2137.8364,0.000449538,2008.4756,0.000671131,2844.6545,0.011122536,7.00475,0.018116307,0.26358563,23.498615,509.9476,14156.317,1620177
100,baigurang,3967,373562.9971,2381637.13,0.0713,0.075099997,0.072800003,0.057500001,0.0241,0.219799995,0.366400003,0.390300006,42.78532,12.927596,-2.70E-18,85.57064,28.738085,4.1902285,2.2725568,8.560249,-0.8053284,0.9895328,0.9192906,1.8738171,32.615143,258.1672,0.000526191,1950.1987,0.000482763,1799.025,0.001005732,3550.019,0.013789029,6.800246,0.008625077,0.28539544,22.9723,211.8803,4504.2856,1243017.4
101,baigurang,3970,373587.6034,2381697.984,0.074500002,0.082400002,0.069300003,0.054499999,0.025699999,0.205500007,0.339300007,0.338699996,41.040165,5.0967245,-9.79E-19,82.08033,10.832882,3.5074272,1.9931446,3.4137418,-0.8309678,0.98283255,0.9049798,1.8753994,43.242813,244.92972,0.000564339,1797.1406,0.000510223,1629.6171,0.001066946,3325.3865,0.023503503,5.857418,0.012307857,0.34176666,9.554017,69.88463,1583.565,808052.3
102,baigurang,3973,373599.8272,2381571.545,0.079300001,0.073299997,0.078599997,0.055100001,0.0297,0.204799995,0.315899998,0.303900003,44.641273,18.994585,2.17E-18,89.28255,64.56837,4.2689214,2.0699637,4.091875,-0.75394464,0.9789467,0.8953214,1.698718,31.942308,237.89102,0.000486826,2121.5608,0.000434145,1908.7716,0.000842967,3512.548,0.017399345,6.5075226,0.036834285,0.32631537,11.409972,1088.9194,31439.766,1336309
103,baigurang,3974,373959.7684,2381636.487,0.075300001,0.071400002,0.074299999,0.061000001,0.036200002,0.207000002,0.324699998,0.301499993,47.59557,47.221478,-4.34E-19,95.19114,174.26541,4.3734365,2.0964997,5.7632923,-0.5864726,0.96408623,0.86199105,2.4315069,28.431507,205.363,0.00045191,2342.8357,0.000397022,1958.5348,0.000957234,6887.7295,0.021880588,6.3936677,0.017898472,0.3893679,14.620499,3415.86,112342.125,1693230.6
104,baigurang,3976,373968.9627,2381614.989,0.067400001,0.074199997,0.070699997,0.0581,0.0337,0.166999996,0.253100008,0.230800003,46.660664,40.517815,5.73E-19,93.32133,141.38152,4.030769,2.166205,8.169046,-0.65660685,0.97267985,0.88702357,1.7346278,35.744335,230.55988,0.000467964,2217.2039,0.000420168,1924.7284,0.000755496,4319.0063,0.023192732,6.2028046,0.018379157,0.34206703,20.68975,3236.4136,107719.94,1412281.8
105,baigurang,3977,373953.683,2381614.659,0.0713,0.071400002,0.076399997,0.0539,0.0241,0.2183,0.366400003,0.386700004,43.84626,5.412652,-1.44E-18,87.69252,9.287728,3.3841097,2.0010436,4.6033196,-0.8171148,0.98225284,0.9091981,1.5754716,46.899372,251.44025,0.000498685,2021.1006,0.000453207,1839.1166,0.000787878,3169.4968,0.025095725,5.821263,-0.026241368,0.3203388,12.362881,55.55764,1127.7047,913043.5
106,baigurang,3980,373879.2159,2381612.595,0.0713,0.072400004,0.0678,0.0504,0.0233,0.197999999,0.34009999,0.366299987,42.146816,5.0089164,-5.04E-18,84.29363,10.561981,3.6322062,2.0089402,3.324629,-0.7994313,0.98384255,0.91936606,1.7021943,44.26019,260.0721,0.000537294,1884.6395,0.000494546,1731.8196,0.000913644,3198.8933,0.02297404,6.0014644,0.010844262,0.33191085,9.473684,-27.86662,590.1394,874181.94
