,CLASS_NAME,num,x,y,Entropy,Alpha,Anisotropy,HA,H(1-A),(1-H)A,(1-H)(1-A)
8225,wubanhaisang,8202,374727.9022,2381340.869,0.7231998,21.839285,0.5987265,15.794167,-15.070967,6.045119,-5.7683187
8226,wubanhaisang,8203,374727.6376,2381339.017,0.7231998,21.839285,0.5987265,15.794167,-15.070967,6.045119,-5.7683187
8227,wubanhaisang,8204,374725.6797,2381339.017,0.72796434,22.364826,0.59392226,16.280796,-15.552832,6.08403,-5.8119946
8228,wubanhaisang,8205,374725.0976,2381364.787,0.61339045,15.173314,0.69715357,9.307166,-8.693775,5.866148,-5.4795384
8229,wubanhaisang,8206,374745.841,2381338.435,0.7364079,21.84617,0.58527815,16.087692,-15.351284,5.7584786,-5.4948864
8230,wubanhaisang,8207,374743.8301,2381338.752,0.7364079,21.84617,0.58527815,16.087692,-15.351284,5.7584786,-5.4948864
8231,wubanhaisang,8208,374743.5126,2381341.028,0.7364079,21.84617,0.58527815,16.087692,-15.351284,5.7584786,-5.4948864
8232,wubanhaisang,8209,374745.788,2381342.562,0.72043,20.813124,0.60149556,14.994399,-14.273969,5.8187246,-5.5391545
8233,wubanhaisang,8211,374801.3586,2381394.704,0.56836677,17.471998,0.73195565,9.930503,-9.362136,7.5414953,-7.109862
8234,wubanhaisang,8213,374799.2419,2381396.715,0.5814722,17.295702,0.7221077,10.056971,-9.475498,7.238732,-6.820204
8235,wubanhaisang,8214,374799.3478,2381398.726,0.56402034,17.279762,0.735173,9.746138,-9.1821165,7.533625,-7.0976453
8236,wubanhaisang,8216,374801.6232,2381401.001,0.54777503,17.517914,0.74698967,9.595876,-9.0481,7.922038,-7.469813
8237,wubanhaisang,8218,374795.3261,2381392.905,0.5814722,17.295702,0.7221077,10.056971,-9.475498,7.238732,-6.820204
8238,wubanhaisang,8219,374795.2732,2381391.106,0.5814722,17.295702,0.7221077,10.056971,-9.475498,7.238732,-6.820204
8239,wubanhaisang,8220,374793.6857,2381390.682,0.59312576,16.802563,0.7131601,9.966033,-9.372907,6.8365297,-6.4296556
8240,wubanhaisang,8222,374793.3682,2381394.968,0.59312576,16.802563,0.7131601,9.966033,-9.372907,6.8365297,-6.4296556
8241,wubanhaisang,8226,374791.569,2381394.757,0.59312576,16.802563,0.7131601,9.966033,-9.372907,6.8365297,-6.4296556
8242,wubanhaisang,8227,374791.2515,2381392.746,0.59312576,16.802563,0.7131601,9.966033,-9.372907,6.8365297,-6.4296556
8243,wubanhaisang,8229,374819.6149,2381378.511,0.63265616,16.753082,0.6813801,10.598941,-9.966285,6.1541414,-5.786798
8244,wubanhaisang,8230,374819.4561,2381380.469,0.63265616,16.753082,0.6813801,10.598941,-9.966285,6.1541414,-5.786798
8245,wubanhaisang,8234,374815.2757,2381378.935,0.63265616,16.753082,0.6813801,10.598941,-9.966285,6.1541414,-5.786798
8246,wubanhaisang,8235,374813.847,2381378.829,0.60361147,16.670704,0.7049503,10.062628,-9.459017,6.6080756,-6.211687
8247,wubanhaisang,8236,374813.6882,2381376.659,0.60361147,16.670704,0.7049503,10.062628,-9.459017,6.6080756,-6.211687
8248,wubanhaisang,8237,374819.5091,2381376.712,0.63265616,16.753082,0.6813801,10.598941,-9.966285,6.1541414,-5.786798
8249,wubanhaisang,8238,374819.6678,2381374.543,0.6687351,17.766027,0.6502509,11.880766,-11.21203,5.8852615,-5.5539966
8250,wubanhaisang,8240,374823.8482,2381368.828,0.72313535,18.712631,0.59879106,13.531765,-12.80863,5.1808662,-4.904001
8251,wubanhaisang,8241,374825.7003,2381368.669,0.72313535,18.712631,0.59879106,13.531765,-12.80863,5.1808662,-4.904001
8252,wubanhaisang,8242,374823.372,2381366.605,0.72313535,18.712631,0.59879106,13.531765,-12.80863,5.1808662,-4.904001
8253,wubanhaisang,8243,374821.5728,2381366.764,0.6946681,18.710398,0.6264575,12.997517,-12.302849,5.712881,-5.407549
8254,wubanhaisang,8244,374820.0911,2381366.764,0.6946681,18.710398,0.6264575,12.997517,-12.302849,5.712881,-5.407549
8255,wubanhaisang,8245,374821.467,2381364.859,0.6946681,18.710398,0.6264575,12.997517,-12.302849,5.712881,-5.407549
8256,wubanhaisang,8246,374833.6907,2381360.467,0.72938925,18.973425,0.59247535,13.839012,-13.109623,5.134413,-4.863802
8257,wubanhaisang,8247,374831.5212,2381360.573,0.72938925,18.973425,0.59247535,13.839012,-13.109623,5.134413,-4.863802
8258,wubanhaisang,8249,374831.627,2381356.71,0.72938925,18.973425,0.59247535,13.839012,-13.109623,5.134413,-4.863802
8259,wubanhaisang,8250,374833.532,2381356.604,0.72938925,18.973425,0.59247535,13.839012,-13.109623,5.134413,-4.863802
8260,wubanhaisang,8251,372305.3481,2385740.591,0.5836081,15.137729,0.7204814,8.834501,-8.250893,6.303228,-5.886836
8261,wubanhaisang,8252,372307.2002,2385740.492,0.5836081,15.137729,0.7204814,8.834501,-8.250893,6.303228,-5.886836
8262,wubanhaisang,8253,372307.4317,2385742.013,0.6015698,17.500233,0.70656085,10.527611,-9.926042,6.972622,-6.5741916
8263,wubanhaisang,8254,372305.0174,2385744.427,0.6015698,17.500233,0.70656085,10.527611,-9.926042,6.972622,-6.5741916
8264,wubanhaisang,8256,372313.0541,2385748.198,0.60460514,18.434406,0.70416427,11.145536,-10.540932,7.2888694,-6.8934746
8265,wubanhaisang,8257,372312.9549,2385746.379,0.58823204,17.443401,0.7169398,10.260768,-9.672536,7.182634,-6.770866
8266,wubanhaisang,8258,372310.7059,2385746.048,0.58823204,17.443401,0.7169398,10.260768,-9.672536,7.182634,-6.770866
8267,wubanhaisang,8259,372311.1689,2385750.579,0.60460514,18.434406,0.70416427,11.145536,-10.540932,7.2888694,-6.8934746
8268,wubanhaisang,8260,372311.1689,2385752.001,0.60460514,18.434406,0.70416427,11.145536,-10.540932,7.2888694,-6.8934746
8269,wubanhaisang,8261,372308.8538,2385752.563,0.60460514,18.434406,0.70416427,11.145536,-10.540932,7.2888694,-6.8934746
8270,wubanhaisang,8262,372307.597,2385748.032,0.67082596,20.727299,0.6483788,13.90441,-13.233584,6.822889,-6.493715
8271,wubanhaisang,8263,372307.1671,2385746.478,0.6015698,17.500233,0.70656085,10.527611,-9.926042,6.972622,-6.5741916
8272,wubanhaisang,8264,372299.3949,2385738.871,0.5842454,14.284488,0.719995,8.345646,-7.7614007,5.938842,-5.523087
8273,wubanhaisang,8265,372301.3132,2385738.772,0.5836081,15.137729,0.7204814,8.834501,-8.250893,6.303228,-5.886836
8274,wubanhaisang,8268,372381.0601,2385770.653,0.6586419,18.56884,0.65918,12.230216,-11.571573,6.3386245,-5.9972663
8275,wubanhaisang,8269,372384.3065,2385770.701,0.6602637,18.57184,0.65775716,12.262312,-11.602049,6.309528,-5.969792
8276,wubanhaisang,8270,372385.267,2385768.391,0.6602637,18.57184,0.65775716,12.262312,-11.602049,6.309528,-5.969792
8277,wubanhaisang,8272,372387.4101,2385766.287,0.66442424,18.250132,0.65408635,12.12583,-11.461406,6.124302,-5.788726
8278,wubanhaisang,8273,372385.3463,2385766.565,0.66442424,18.250132,0.65408635,12.12583,-11.461406,6.124302,-5.788726
8279,wubanhaisang,8274,372385.267,2385764.263,0.66442424,18.250132,0.65408635,12.12583,-11.461406,6.124302,-5.788726
8280,wubanhaisang,8275,372387.1323,2385764.065,0.66442424,18.250132,0.65408635,12.12583,-11.461406,6.124302,-5.788726
8281,wubanhaisang,8276,372383.2032,2385766.248,0.67103964,18.462564,0.648187,12.389112,-11.718073,6.073452,-5.7444916
8282,wubanhaisang,8277,372381.1791,2385768.192,0.6586419,18.56884,0.65918,12.230216,-11.571573,6.3386245,-5.9972663
8283,wubanhaisang,8278,372382.9254,2385772.479,0.6586419,18.56884,0.65918,12.230216,-11.571573,6.3386245,-5.9972663
8284,wubanhaisang,8280,372377.3294,2385764.343,0.67103964,18.462564,0.648187,12.389112,-11.718073,6.073452,-5.7444916
8285,wubanhaisang,8281,372375.226,2385764.541,0.6886719,20.272572,0.63207257,13.96115,-13.272478,6.3114214,-6.0000935
8286,wubanhaisang,8284,372367.8044,2385766.287,0.7167186,22.266058,0.60517913,15.958498,-15.241779,6.30756,-6.024278
8287,wubanhaisang,8285,372367.4075,2385764.065,0.7167186,22.266058,0.60517913,15.958498,-15.241779,6.30756,-6.024278
8288,wubanhaisang,8286,372365.5819,2385764.224,0.7167186,22.266058,0.60517913,15.958498,-15.241779,6.30756,-6.024278
8289,wubanhaisang,8288,372363.28,2385762.398,0.7167186,22.266058,0.60517913,15.958498,-15.241779,6.30756,-6.024278
8290,wubanhaisang,8289,372362.7244,2385764.501,0.7274391,23.129038,0.59445447,16.824966,-16.097528,6.3040714,-6.0315104
8291,wubanhaisang,8290,372379.5519,2385762.12,0.67103964,18.462564,0.648187,12.389112,-11.718073,6.073452,-5.7444916
8292,wubanhaisang,8291,372379.036,2385760.572,0.7345049,22.080328,0.5872412,16.21811,-15.4836035,5.8622193,-5.596724
8293,wubanhaisang,8292,372381.3379,2385760.533,0.7345049,22.080328,0.5872412,16.21811,-15.4836035,5.8622193,-5.596724
8294,wubanhaisang,8293,372382.8857,2385760.453,0.7345049,22.080328,0.5872412,16.21811,-15.4836035,5.8622193,-5.596724
8295,wubanhaisang,8296,372389.196,2385768.669,0.6602637,18.57184,0.65775716,12.262312,-11.602049,6.309528,-5.969792
8296,wubanhaisang,8297,372379.036,2385780.535,0.62690777,18.358149,0.68614537,11.508866,-10.881958,6.8492827,-6.4761906
8297,wubanhaisang,8298,372380.306,2385782.123,0.60441667,18.005554,0.70431346,10.882857,-10.27844,7.1226974,-6.7271137
8298,wubanhaisang,8299,372359.0699,2385788.301,0.7331952,23.116592,0.58858716,16.948975,-16.215778,6.1676183,-5.900813
8299,wubanhaisang,8300,372359.0302,2385790.206,0.72200125,23.561598,0.5999268,17.011503,-16.289501,6.5500946,-6.2720957
8300,wubanhaisang,8301,372361.4908,2385790.404,0.72200125,23.561598,0.5999268,17.011503,-16.289501,6.5500946,-6.2720957
8301,wubanhaisang,8302,372359.0302,2385792.508,0.72200125,23.561598,0.5999268,17.011503,-16.289501,6.5500946,-6.2720957
8302,wubanhaisang,8303,372363.4355,2385792.508,0.6641972,22.201159,0.65428746,14.745948,-14.08175,7.455211,-7.119408
8303,wubanhaisang,8305,372361.0145,2385794.73,0.72200125,23.561598,0.5999268,17.011503,-16.289501,6.5500946,-6.2720957
8304,wubanhaisang,8306,372359.0302,2385794.77,0.72200125,23.561598,0.5999268,17.011503,-16.289501,6.5500946,-6.2720957
8305,wubanhaisang,8307,372367.2852,2385800.525,0.6675119,26.259615,0.65134263,17.528605,-16.861094,8.73101,-8.398521
8306,wubanhaisang,8310,372365.2214,2385800.842,0.6675119,26.259615,0.65134263,17.528605,-16.861094,8.73101,-8.398521
8307,wubanhaisang,8311,372377.1674,2385800.564,0.62775326,21.940844,0.6854477,13.773436,-13.145682,8.167408,-7.795161
8308,wubanhaisang,8313,372379.0327,2385802.271,0.6437194,22.476046,0.6720631,14.4682665,-13.824547,8.007779,-7.651499
8309,wubanhaisang,8315,372381.533,2385802.43,0.6437194,22.476046,0.6720631,14.4682665,-13.824547,8.007779,-7.651499
8310,wubanhaisang,8318,372379.1518,2385806.041,0.6437194,22.476046,0.6720631,14.4682665,-13.824547,8.007779,-7.651499
8311,wubanhaisang,8319,372417.4602,2385808.059,0.68560934,18.851252,0.6349134,12.924594,-12.238985,5.926657,-5.6122665
8312,wubanhaisang,8320,372416.898,2385806.471,0.6847976,19.164637,0.6356634,13.123897,-12.439099,6.0407395,-5.7255373
8313,wubanhaisang,8323,372410.8125,2385810.605,0.67067313,17.634056,0.6485158,11.826688,-11.156014,5.8073683,-5.4780416
8314,wubanhaisang,8325,372402.6435,2385810.374,0.7257239,19.699175,0.59618783,14.296163,-13.570438,5.4030123,-5.1287365
8315,wubanhaisang,8327,372403.4373,2385814.64,0.7257239,19.699175,0.59618783,14.296163,-13.570438,5.4030123,-5.1287365
8316,wubanhaisang,8328,372405.587,2385814.706,0.67263216,16.73055,0.6467551,11.253507,-10.580874,5.477044,-5.1496763
8317,wubanhaisang,8329,372413.4914,2385814.541,0.67067313,17.634056,0.6485158,11.826688,-11.156014,5.8073683,-5.4780416
8318,wubanhaisang,8330,372415.1451,2385814.475,0.67067313,17.634056,0.6485158,11.826688,-11.156014,5.8073683,-5.4780416
8319,wubanhaisang,8331,372415.0789,2385816.36,0.7182591,18.287064,0.6036539,13.13485,-12.416591,5.152214,-4.870473
8320,wubanhaisang,8333,372409.655,2385816.261,0.6886556,19.303707,0.63208765,13.293607,-12.604951,6.010101,-5.698756
8321,wubanhaisang,8335,372417.3941,2385810.605,0.67067313,17.634056,0.6485158,11.826688,-11.156014,5.8073683,-5.4780416
8322,wubanhaisang,8336,372419.6099,2385818.477,0.68207693,16.716946,0.6381679,11.402243,-10.720166,5.3147025,-4.9967794
8323,wubanhaisang,8337,372321.2554,2385700.498,0.687461,17.771101,0.6331979,12.216939,-11.529478,5.554162,-5.241623
8324,wubanhaisang,8338,372321.3824,2385698.509,0.7249402,18.511732,0.59697765,13.419898,-12.694959,5.0918336,-4.816774
8325,wubanhaisang,8339,372319.4986,2385700.414,0.687461,17.771101,0.6331979,12.216939,-11.529478,5.554162,-5.241623
8326,wubanhaisang,8340,372319.0117,2385702.022,0.687461,17.771101,0.6331979,12.216939,-11.529478,5.554162,-5.241623
8327,wubanhaisang,8341,372317.3607,2385702.276,0.687461,17.771101,0.6331979,12.216939,-11.529478,5.554162,-5.241623
8328,wubanhaisang,8342,372317.0221,2385700.689,0.687461,17.771101,0.6331979,12.216939,-11.529478,5.554162,-5.241623
8329,wubanhaisang,8343,372317.2126,2385698.276,0.7249402,18.511732,0.59697765,13.419898,-12.694959,5.0918336,-4.816774
8330,wubanhaisang,8344,372318.7789,2385698.614,0.7249402,18.511732,0.59697765,13.419898,-12.694959,5.0918336,-4.816774
8331,wubanhaisang,8346,372321.6576,2385694.762,0.7249402,18.511732,0.59697765,13.419898,-12.694959,5.0918336,-4.816774
8332,wubanhaisang,8347,372092.9786,2385576.199,0.73489094,20.891603,0.58684367,15.35305,-14.618159,5.538553,-5.273444
8333,wubanhaisang,8349,372095.2606,2385578.646,0.71922475,21.053642,0.6026951,15.142301,-14.423076,5.9113417,-5.6305666
8334,wubanhaisang,8350,372095.2606,2385580.696,0.71922475,21.053642,0.6026951,15.142301,-14.423076,5.9113417,-5.6305666
8335,wubanhaisang,8351,372097.0135,2385580.663,0.7816152,24.820623,0.5358451,19.400177,-18.61856,5.420447,-5.202062
8336,wubanhaisang,8352,372098.8656,2385580.73,0.7816152,24.820623,0.5358451,19.400177,-18.61856,5.420447,-5.202062
8337,wubanhaisang,8353,372099.1963,2385582.582,0.7816152,24.820623,0.5358451,19.400177,-18.61856,5.420447,-5.202062
8338,wubanhaisang,8354,372099.031,2385578.051,0.7816152,24.820623,0.5358451,19.400177,-18.61856,5.420447,-5.202062
8339,wubanhaisang,8355,372106.6378,2385584.434,0.7655162,24.125063,0.5541016,18.468126,-17.70261,5.6569357,-5.422452
8340,wubanhaisang,8358,372106.9023,2385582.218,0.7855828,24.560293,0.53122365,19.294144,-18.50856,5.26615,-5.0517325
8341,wubanhaisang,8359,372105.381,2385582.218,0.7855828,24.560293,0.53122365,19.294144,-18.50856,5.26615,-5.0517325
8342,wubanhaisang,8360,372103.1982,2385582.284,0.7816152,24.820623,0.5358451,19.400177,-18.61856,5.420447,-5.202062
8343,wubanhaisang,8362,372101.1146,2385584.334,0.75841314,24.766766,0.5619173,18.78344,-18.025026,5.983325,-5.7417383
8344,wubanhaisang,8364,372111.4333,2385590.221,0.7574354,23.565298,0.56298226,17.84919,-17.091755,5.7161074,-5.4735427
8345,wubanhaisang,8365,372109.5151,2385588.436,0.7655162,24.125063,0.5541016,18.468126,-17.70261,5.6569357,-5.422452
8346,wubanhaisang,8366,372111.1357,2385592.702,0.7040969,20.046919,0.61748284,14.114974,-13.410877,5.9319453,-5.636042
8347,wubanhaisang,8368,372118.6102,2385590.486,0.75329447,24.288408,0.56746376,18.296324,-17.54303,5.9920845,-5.745379
8348,wubanhaisang,8369,372117.3865,2385592.14,0.71995133,21.446629,0.60197234,15.440529,-14.720577,6.0060997,-5.7260513
8349,wubanhaisang,8371,372114.8068,2385590.056,0.7574354,23.565298,0.56298226,17.84919,-17.091755,5.7161074,-5.4735427
8350,wubanhaisang,8372,372113.2193,2385588.105,0.7574354,23.565298,0.56298226,17.84919,-17.091755,5.7161074,-5.4735427
8351,wubanhaisang,8373,372113.087,2385590.684,0.7040969,20.046919,0.61748284,14.114974,-13.410877,5.9319453,-5.636042
8352,wubanhaisang,8374,372113.5169,2385592.669,0.7040969,20.046919,0.61748284,14.114974,-13.410877,5.9319453,-5.636042
8353,wubanhaisang,8375,372121.4875,2385594.256,0.71995133,21.446629,0.60197234,15.440529,-14.720577,6.0060997,-5.7260513
8354,wubanhaisang,8376,372123.0089,2385594.653,0.71995133,21.446629,0.60197234,15.440529,-14.720577,6.0060997,-5.7260513
8355,wubanhaisang,8377,372123.2073,2385596.605,0.71995133,21.446629,0.60197234,15.440529,-14.720577,6.0060997,-5.7260513
8356,wubanhaisang,8378,372121.4544,2385596.737,0.71995133,21.446629,0.60197234,15.440529,-14.720577,6.0060997,-5.7260513
8357,wubanhaisang,8379,372125.0925,2385598.324,0.7222053,21.45325,0.59972274,15.493651,-14.771446,5.9596,-5.681805
8358,wubanhaisang,8380,372126.6469,2385598.754,0.7222053,21.45325,0.59972274,15.493651,-14.771446,5.9596,-5.681805
8359,wubanhaisang,8381,372127.2753,2385600.209,0.7222053,21.45325,0.59972274,15.493651,-14.771446,5.9596,-5.681805
8360,wubanhaisang,8385,372117.6841,2385598.556,0.6910547,19.896648,0.6298496,13.749673,-13.058618,6.146976,-5.838031
8361,wubanhaisang,8386,372115.1375,2385600.573,0.66880405,18.184107,0.65018934,12.161604,-11.4928,6.0225024,-5.6913066
8362,wubanhaisang,8387,372131.0787,2385600.673,0.733261,22.164701,0.5885196,16.25251,-15.51925,5.9121904,-5.6454515
8363,wubanhaisang,8389,372133.0961,2385602.26,0.733261,22.164701,0.5885196,16.25251,-15.51925,5.9121904,-5.6454515
8364,wubanhaisang,8391,372133.03,2385598.159,0.733261,22.164701,0.5885196,16.25251,-15.51925,5.9121904,-5.6454515
8365,wubanhaisang,8393,372133.3607,2385604.542,0.72365093,21.853455,0.5982738,15.814273,-15.090622,6.0391817,-5.7628326
8366,wubanhaisang,8394,372133.0631,2385606.394,0.72365093,21.853455,0.5982738,15.814273,-15.090622,6.0391817,-5.7628326
8367,wubanhaisang,8395,372131.3763,2385606.659,0.72365093,21.853455,0.5982738,15.814273,-15.090622,6.0391817,-5.7628326
8368,wubanhaisang,8396,372131.0787,2385604.542,0.72365093,21.853455,0.5982738,15.814273,-15.090622,6.0391817,-5.7628326
8369,wubanhaisang,8397,372135.4443,2385604.873,0.72365093,21.853455,0.5982738,15.814273,-15.090622,6.0391817,-5.7628326
8370,wubanhaisang,8398,372135.0805,2385606.526,0.72365093,21.853455,0.5982738,15.814273,-15.090622,6.0391817,-5.7628326
8371,wubanhaisang,8399,372106.6047,2385602.293,0.65152735,17.887875,0.66536856,11.65444,-11.0029125,6.233435,-5.8849626
8372,wubanhaisang,8400,372107.1669,2385604.41,0.5964633,16.453243,0.71056354,9.813756,-9.217293,6.6394873,-6.2359505
8373,wubanhaisang,8401,372163.2137,2385606.431,0.8048003,26.978338,0.5080944,21.712173,-20.907373,5.2661643,-5.0709643
8374,wubanhaisang,8402,372165.1187,2385606.431,0.81492686,27.210012,0.49536988,22.17417,-21.359243,5.0358424,-4.850769
8375,wubanhaisang,8405,372165.251,2385608.548,0.81492686,27.210012,0.49536988,22.17417,-21.359243,5.0358424,-4.850769
8376,wubanhaisang,8406,372167.2089,2385612.278,0.8132093,27.15636,0.4975559,22.083805,-21.270596,5.0725555,-4.885765
8377,wubanhaisang,8407,372168.9816,2385612.305,0.8132093,27.15636,0.4975559,22.083805,-21.270596,5.0725555,-4.885765
8378,wubanhaisang,8409,372168.9552,2385616.327,0.8132093,27.15636,0.4975559,22.083805,-21.270596,5.0725555,-4.885765
8379,wubanhaisang,8410,372167.4735,2385609.844,0.81492686,27.210012,0.49536988,22.17417,-21.359243,5.0358424,-4.850769
8380,wubanhaisang,8411,372164.9335,2385612.517,0.8132093,27.15636,0.4975559,22.083805,-21.270596,5.0725555,-4.885765
8381,wubanhaisang,8412,372162.9227,2385612.49,0.79937255,26.688799,0.5147571,21.334293,-20.534922,5.3545055,-5.153878
8382,wubanhaisang,8413,372162.9756,2385610.347,0.8048003,26.978338,0.5080944,21.712173,-20.907373,5.2661643,-5.0709643
8383,wubanhaisang,8414,371993.0929,2385730.356,0.6531372,16.3951,0.66397566,10.70825,-10.055113,5.68685,-5.3399873
8384,wubanhaisang,8416,371995.0111,2385732.439,0.6662446,17.303526,0.6524707,11.528381,-10.862137,5.7751446,-5.4413896
8385,wubanhaisang,8417,371992.9937,2385728.437,0.6531372,16.3951,0.66397566,10.70825,-10.055113,5.68685,-5.3399873
8386,wubanhaisang,8418,371991.1416,2385729.86,0.6531372,16.3951,0.66397566,10.70825,-10.055113,5.68685,-5.3399873
8387,wubanhaisang,8419,371993.0268,2385726.42,0.6668612,17.05054,0.6519222,11.370344,-10.703483,5.6801972,-5.3470583
8388,wubanhaisang,8420,371995.0442,2385726.42,0.67810214,18.07876,0.6418019,12.259246,-11.581143,5.8195143,-5.4976163
8389,wubanhaisang,8421,371994.945,2385740.311,0.67188615,17.902456,0.6474265,12.028413,-11.356526,5.874044,-5.54593
8390,wubanhaisang,8422,371992.8283,2385738.326,0.66110045,17.368582,0.6570213,11.482377,-10.821277,5.8862047,-5.547305
8391,wubanhaisang,8423,372007.2812,2385746.264,0.7104757,20.283085,0.61130726,14.410639,-13.700163,5.872446,-5.582922
8392,wubanhaisang,8424,372009.001,2385746.264,0.66058433,20.186916,0.6574753,13.33516,-12.674577,6.8517556,-6.51234
8393,wubanhaisang,8425,372007.0828,2385744.279,0.7104757,20.283085,0.61130726,14.410639,-13.700163,5.872446,-5.582922
8394,wubanhaisang,8426,371989.2234,2385708.402,0.6690662,20.069887,0.649955,13.428083,-12.759017,6.641804,-6.31087
8395,wubanhaisang,8427,371990.9432,2385708.137,0.6690662,20.069887,0.649955,13.428083,-12.759017,6.641804,-6.31087
8396,wubanhaisang,8428,371990.9762,2385710.485,0.6690662,20.069887,0.649955,13.428083,-12.759017,6.641804,-6.31087
8397,wubanhaisang,8429,371988.9588,2385710.518,0.6690662,20.069887,0.649955,13.428083,-12.759017,6.641804,-6.31087
8398,wubanhaisang,8430,371992.7291,2385710.485,0.6690662,20.069887,0.649955,13.428083,-12.759017,6.641804,-6.31087
8399,wubanhaisang,8431,371993.0268,2385712.238,0.6690662,20.069887,0.649955,13.428083,-12.759017,6.641804,-6.31087
8400,wubanhaisang,8433,371988.8265,2385700.2,0.6728342,20.88138,0.6465731,14.049707,-13.376873,6.831673,-6.504507
8401,wubanhaisang,8434,371993.0929,2385702.217,0.6728342,20.88138,0.6465731,14.049707,-13.376873,6.831673,-6.504507
8402,wubanhaisang,8435,371994.7796,2385702.548,0.6805107,21.922342,0.6396034,14.918388,-14.237878,7.003954,-6.6844645
8403,wubanhaisang,8437,371996.764,2385702.217,0.6805107,21.922342,0.6396034,14.918388,-14.237878,7.003954,-6.6844645
8404,wubanhaisang,8438,371999.1783,2385702.349,0.6805107,21.922342,0.6396034,14.918388,-14.237878,7.003954,-6.6844645
8405,wubanhaisang,8439,372001.3942,2385702.349,0.697069,22.596703,0.62418926,15.751461,-15.054392,6.845242,-6.5423107
8406,wubanhaisang,8440,372001.4604,2385706.715,0.697363,21.917099,0.6239107,15.284174,-14.586811,6.6329246,-6.3302875
8407,wubanhaisang,8441,372005.7268,2385706.484,0.697069,22.596703,0.62418926,15.751461,-15.054392,6.845242,-6.5423107
8408,wubanhaisang,8443,372007.0166,2385704.4,0.697069,22.596703,0.62418926,15.751461,-15.054392,6.845242,-6.5423107
8409,wubanhaisang,8444,371987.1067,2385698.149,0.66253966,19.03568,0.65575284,12.611894,-11.949354,6.423787,-6.086327
8410,wubanhaisang,8445,371986.9744,2385700.431,0.67865056,19.431435,0.6413022,13.187154,-12.508503,6.244281,-5.922931
8411,wubanhaisang,8446,371983.1379,2385698.348,0.66253966,19.03568,0.65575284,12.611894,-11.949354,6.423787,-6.086327
8412,wubanhaisang,8448,371979.382,2385642.484,0.70070684,18.96037,0.6207304,13.285661,-12.584953,5.674709,-5.375416
8413,wubanhaisang,8449,371978.9851,2385640.262,0.70070684,18.96037,0.6207304,13.285661,-12.584953,5.674709,-5.375416
8414,wubanhaisang,8450,371977.1991,2385640.341,0.70070684,18.96037,0.6207304,13.285661,-12.584953,5.674709,-5.375416
8415,wubanhaisang,8454,371976.961,2385636.769,0.717321,19.299915,0.6045834,13.844234,-13.126913,5.4556813,-5.1730022
8416,wubanhaisang,8456,371985.3748,2385648.636,0.6813486,18.353027,0.63883597,12.50481,-11.823462,5.8482175,-5.5295663
8417,wubanhaisang,8457,371985.4938,2385650.818,0.6813486,18.353027,0.63883597,12.50481,-11.823462,5.8482175,-5.5295663
8418,wubanhaisang,8458,371991.4867,2385650.422,0.6783311,18.443695,0.6415934,12.510932,-11.832601,5.9327636,-5.6110945
8419,wubanhaisang,8459,371991.2089,2385647.842,0.6783311,18.443695,0.6415934,12.510932,-11.832601,5.9327636,-5.6110945
8420,wubanhaisang,8460,371989.3435,2385648.159,0.6783311,18.443695,0.6415934,12.510932,-11.832601,5.9327636,-5.6110945
8421,wubanhaisang,8461,371988.9863,2385645.977,0.6783311,18.443695,0.6415934,12.510932,-11.832601,5.9327636,-5.6110945
8422,wubanhaisang,8463,372001.2101,2385636.015,0.7283678,20.40691,0.5935131,14.863736,-14.135368,5.543174,-5.2715416
8423,wubanhaisang,8464,372002.8373,2385638.714,0.7138302,20.53495,0.60802495,14.658467,-13.944637,5.876483,-5.5903134
8424,wubanhaisang,8465,372003.1151,2385640.976,0.7138302,20.53495,0.60802495,14.658467,-13.944637,5.876483,-5.5903134
8425,wubanhaisang,8466,372004.5439,2385642.127,0.7138302,20.53495,0.60802495,14.658467,-13.944637,5.876483,-5.5903134
8426,wubanhaisang,8467,372003.4326,2385642.682,0.7138302,20.53495,0.60802495,14.658467,-13.944637,5.876483,-5.5903134
8427,wubanhaisang,8468,372003.2739,2385644.548,0.7138302,20.53495,0.60802495,14.658467,-13.944637,5.876483,-5.5903134
8428,wubanhaisang,8470,371995.4157,2385632.205,0.7016851,19.962368,0.61979574,14.007296,-13.305611,5.9550724,-5.6567574
8429,wubanhaisang,8471,371997.2017,2385634.348,0.7016851,19.962368,0.61979574,14.007296,-13.305611,5.9550724,-5.6567574
8430,wubanhaisang,8472,371998.8686,2385634.547,0.7016851,19.962368,0.61979574,14.007296,-13.305611,5.9550724,-5.6567574
8431,wubanhaisang,8474,371991.6057,2385632.483,0.68338966,19.058151,0.63696116,13.024143,-12.340754,6.0340075,-5.717397
8432,wubanhaisang,8475,371993.352,2385630.221,0.69017816,18.63877,0.63066864,12.864071,-12.173893,5.774698,-5.464876
8433,wubanhaisang,8477,371999.5432,2385652.128,0.68227345,18.718218,0.6379875,12.770943,-12.08867,5.9472747,-5.629548
8434,wubanhaisang,8478,372001.1704,2385652.207,0.6899492,19.479841,0.6308823,13.440102,-12.750152,6.03974,-5.729689
8435,wubanhaisang,8480,372003.0754,2385650.501,0.70164174,19.595034,0.61983716,13.748693,-13.047051,5.84634,-5.5479817
8436,wubanhaisang,8481,371999.2257,2385650.064,0.6852398,18.94387,0.635255,12.981094,-12.295855,5.9627767,-5.6480165
