,CLASS_NAME,num,x,y,B2,B3,B4,B5,B6,B7,B8
6172,water,3318,374023.9678,2380833.005,0.107199997,0.117899999,0.097800002,0.073200002,0.0207,0.0062,0
6173,water,3320,374021.7188,2380853.246,0.097099997,0.0986,0.079400003,0.0539,0.161799997,0.245800003,0.242799997
6174,water,3321,374210.1158,2380735.334,0.113600001,0.117899999,0.105499998,0.065899998,0.0328,0,0
6175,water,3322,374199.6647,2380745.388,0.086099997,0.087099999,0.066399999,0.031300001,0.233400002,0.381000012,0.399899989
6176,water,3323,374205.221,2380751.077,0.109899998,0.116400003,0.099600002,0.0691,0.0124,0,0
6177,water,3324,374193.5793,2380767.745,0.107199997,0.109300002,0.0889,0.0539,0.0396,0.058800001,0
6178,water,3325,374186.1709,2380777.8,0.118199997,0.115699999,0.103100002,0.075599998,0.016899999,0.017100001,0
6179,water,3328,374239.22,2380783.091,0.108999997,0.120700002,0.099600002,0.072400004,0.0177,0,0
6180,water,3329,374229.695,2380791.955,0.114500001,0.114299998,0.103100002,0.0691,0.016899999,0,0
6181,water,3331,374219.3762,2380807.433,0.1127,0.115699999,0.103100002,0.070699997,0.0222,0,0
6182,water,3332,374220.8314,2380814.18,0.108099997,0.113600001,0.099600002,0.071599998,0.021400001,0,0
6183,water,3333,374212.3647,2380823.176,0.107199997,0.115000002,0.098399997,0.074000001,0.023700001,0.0047,0
