,CLASS_NAME,num,x,y,WV2_B2,WV2_B3,WV2_B4,WV2_B5,WV2_B6,RVI,GNDVI,MTVI2,MCARI,NDWI,advanced6,advanced7,advanced8,advanced9,higher3,higher5,higher7,higher8,simple2,simple3,simple4,simple5,simple7,OHS_B1,OHS_B13,OHS_B16,OHS_B32,dif_B2,dif_B3,dif_B9,dif_B16,dif_B22,dif_B29,OHS_MSR2
5141,tonghuashu,5243,371778.172,2385364.022,0.075999998,0.059300002,0.046799999,0.0209,0.163299993,13.019139,0.6421243,0.53381026,0.95010906,-0.6421243,4.00273,2.097674,4.62122,-0.70026225,33.82822,0.00048401,0.00044762,1941.8612,6.5592256,0.02555119,0.30245593,13.00277,1501.8729,1095,613,1024,3584,-152,-141.5,5,424.5,-60.5,-367.5,0.5191516
5142,tonghuashu,5249,371809.4881,2385376.098,0.072400004,0.062100001,0.048,0.0217,0.149700001,12.304147,0.6226071,0.5235493,0.7621592,-0.6226071,3.9375622,2.039998,3.4602404,-0.7901417,35.252426,0.000447986,0.0004017,2019.6276,6.4595695,0.0332698,0.33692107,9.878117,689.3585,1150,658,1001,3732,-198.5,-136,-11.5,388.5,-82.5,-432.5,0.5836869
5143,tonghuashu,5250,371810.6788,2385388.56,0.068700001,0.064300001,0.055100001,0.028100001,0.148900002,7.604982,0.5374101,0.38699627,0.5504531,-0.5374101,4.421505,2.3450372,13.5434885,-0.74519336,24.96875,0.00044516,0.000407733,2138.9739,7.2226977,0.00268655,0.27851573,34.71468,9086.9375,1113,641,996,3515,-154,-102.5,3.5,415,13.5,-548,0.6021984
5144,tonghuashu,5251,371823.6169,2385398.799,0.071400002,0.066399999,0.052099999,0.0273,0.168500006,9.219781,0.58252126,0.46286535,0.74547374,-0.58252126,4.6606655,2.416718,16.774734,-0.7281199,22.932098,0.000451232,0.000419328,2156.8147,7.440378,0.001195414,0.26565316,42.99446,8640.585,985,673,980,3512,-84.5,-95,0.5,411,58.5,-688.5,0.5679151
5145,tonghuashu,5252,371815.7588,2385365.62,0.072400004,0.054299999,0.0515,0.0233,0.151199996,11.081545,0.65248,0.4800439,0.7042156,-0.65248,4.4750075,2.1346128,8.867466,-0.69859666,28.879194,0.000430926,0.000378574,2057.6194,6.70319,0.02291806,0.3636331,21.789474,37255.18,1111,647,976,3878,-143.5,-148.5,16,406.5,-97.5,-77.5,0.39082497
5146,tonghuashu,5253,371834.7294,2385404.831,0.072400004,0.057799999,0.037900001,0.016000001,0.153500006,15.818749,0.6281763,0.5410728,1.1355163,-0.6281763,4.683642,2.4257958,17.339434,-0.6881688,23.745455,0.000453638,0.000423827,2153.6272,7.435589,2.82E-05,0.2593876,44.390583,6343.082,991,646,963,3371,-63,-178.5,3.5,427.5,20.5,-595.5,0.54193395
5147,tonghuashu,5254,371847.0326,2385409.911,0.065899998,0.057100002,0.031399999,0.0152,0.148900002,16.414474,0.6275277,0.5408566,1.1298767,-0.6275277,4.752836,2.4621978,18.742023,-0.67983365,23.381538,0.000454355,0.000420284,2141.2395,7.5794034,0.001246599,0.2443528,48.506924,8912.293,984,656,964,2806,-73.5,-176,-23,424.5,0,-601.5,0.5267747
5148,tonghuashu,5255,371847.747,2385390.703,0.0678,0.064300001,0.043200001,0.028100001,0.1655,9.55516,0.6135817,0.48218945,0.69003487,-0.6135817,4.1056886,2.1731246,6.711307,-0.80563897,31.919254,0.000402203,0.000369189,2342.543,6.740593,0.002649164,0.31835184,17.70914,995.6245,992,643,969,2881,-102,-131,4.5,363,-92,-434.5,0.4737695
5149,tonghuashu,5256,371866.2414,2385403.165,0.0779,0.066399999,0.053300001,0.024900001,0.134599999,8.787148,0.5343618,0.4210131,0.51926404,-0.5343618,4.4531226,2.25316,9.60562,-0.81415516,25.528301,0.000416719,0.00037788,2253.306,7.1306496,0.0098462,0.30019343,24.903048,4648.415,1014,653,1007,2693,-139.5,-120,-30,397.5,-36.5,-520,0.46283975
5150,tonghuashu,5257,371874.5758,2385407.689,0.072400004,0.066399999,0.048599999,0.0273,0.153500006,8.494506,0.55481064,0.42825112,0.6116385,-0.55481064,4.4970274,2.255654,9.97431,-0.7739508,26.829113,0.00042482,0.000381407,2197.258,7.065048,0.01107424,0.30197102,25.584488,5930.5117,977,656,968,2844,-118.5,-121,-1,404.5,-151.5,-488,0.4339187
5151,tonghuashu,5258,371890.2127,2385395.862,0.080600001,0.064300001,0.055100001,0.031300001,0.1127,6.054313,0.4933018,0.32565564,0.2582378,-0.4933018,3.9510286,2.0955544,10.561406,-0.5754509,24.992218,0.00038705,0.00033538,2135.707,5.6326766,0.015367745,0.47508544,25.385042,46776.62,1127,750,972,2335,-149,-67.5,-38,254,61.5,-139.5,0.23924047
5152,tonghuashu,5261,371906.1671,2385416.817,0.072400004,0.063600004,0.055100001,0.0265,0.142900005,8.667925,0.56631434,0.42440775,0.5421573,-0.56631434,4.4532866,2.2404952,10.098727,-0.67566717,27.947712,0.00042565,0.000383453,2123.0203,6.723166,0.017800685,0.35178217,25.476454,66484.336,1026,714,1029,3251,-94,-102.5,12,353.5,-66,-344.5,0.38821426
5153,tonghuashu,5262,371919.7402,2385427.057,0.072400004,0.065700002,0.0557,0.0265,0.169300005,11.260378,0.63911015,0.54619306,0.77993,-0.63911015,4.282296,2.3072662,11.998713,-0.7127568,29.7707,0.000449252,0.000410269,2032.5117,6.7463374,0.016378025,0.32674587,30.451523,67644.6,1093,639,998,3289,-140,-125,-19,358,-105,-288,0.3697506
5154,tonghuashu,5263,371947.5348,2385449.043,0.076899998,0.0614,0.050999999,0.0241,0.179900005,11.896266,0.6472278,0.5369975,0.98609096,-0.6472278,3.9658597,2.1096976,5.7242193,-0.79348004,34.233227,0.000486284,0.000434888,1878.2772,6.4860244,0.011307998,0.34169418,15.01385,1724.7164,1039,615,1029,3373,-91.5,-93,-12.5,436,-104,-383,0.46891493
5155,tonghuashu,5264,371952.0591,2385461.426,0.076899998,0.069300003,0.047400001,0.0233,0.187399998,16.257511,0.69069403,0.70219624,1.1298691,-0.69069403,3.880133,2.1283793,4.825993,-0.80187476,34.948883,0.000493975,0.00044434,1858.4962,6.4339085,0.01524018,0.34773123,13.121883,2244.9333,1124,631,1023,3358,-160.5,-110.5,12,467.5,-86,-436.5,0.5257166
5156,tonghuashu,5265,371963.9654,2385458.886,0.068700001,0.059999999,0.053300001,0.0185,0.160300002,15.064864,0.64570415,0.5685534,1.0548606,-0.64570415,3.7377262,1.9990155,3.0827649,-0.8174455,38.62987,0.000492928,0.000441652,1841.8275,6.1547394,0.02695739,0.36230296,8.670361,409.92072,1104,633,1077,3393,-158.5,-154.5,7.5,479,-123.5,-432.5,0.5027129
5157,tonghuashu,5267,371965.4735,2385476.269,0.074199997,0.066399999,0.0539,0.020099999,0.173800007,14.845773,0.635965,0.6008425,1.1432755,-0.635965,4.2254205,2.3094223,10.910505,-0.7904946,32.88162,0.000486049,0.000445655,1951.9862,6.7619586,0.005882308,0.29197004,28.526316,6644.1343,1148,615,1109,3712,-168.5,-137.5,10,530.5,-16,-656,0.575013
5158,tonghuashu,5272,371977.3004,2385459.045,0.080600001,0.0614,0.0504,0.028100001,0.175300002,11.192171,0.6733174,0.5522402,0.776186,-0.6733174,4.0355287,2.077614,5.286147,-0.81655616,36.261147,0.000486374,0.00043954,1891.8855,6.4561653,0.028837312,0.3495414,13.833795,8151.292,1069,651,1079,3236,-147.5,-189.5,-5.5,461.5,-127.5,-460.5,0.45577267
5159,tonghuashu,5275,371982.0629,2385467.776,0.076899998,0.066399999,0.049199998,0.025699999,0.182899997,11.638133,0.6366622,0.5547602,0.9529303,-0.6366622,3.946396,2.0106006,3.2671347,-0.8159119,38.826923,0.000507802,0.000454399,1785.8849,6.2861896,0.04487043,0.35947406,9.132964,1535.2008,1148,669,965,2841,-197,-180,-11,462,-142,-542.5,0.53387934
5160,tonghuashu,5276,371942.6135,2385499.844,0.072400004,0.070699997,0.0581,0.0265,0.205500007,12.528301,0.64887017,0.6090298,1.1790273,-0.64887017,4.1150217,2.1976702,9.767313,-0.81990796,40.85621,0.000485441,0.000429658,1878.9185,6.2574883,0.010696663,0.37319925,24.193905,6229.195,1098,724,1148,4531,-155.5,-130.5,21.5,520,248,533,0.47253254
5161,tonghuashu,5277,371954.996,2385503.336,0.071400002,0.064300001,0.0539,0.0217,0.194999993,13.64977,0.64327323,0.57859397,1.3224053,-0.64327323,3.792273,2.1544976,8.807907,-0.80669487,45.379086,0.000480079,0.000424584,1892.9305,5.962266,0.009066256,0.38267556,21.725761,5269.941,1209,686,1159,4671,-181,-142.5,18.5,499,205.5,699.5,0.5212061
5162,tonghuashu,5278,371951.9798,2385515.004,0.070500001,0.069300003,0.053300001,0.0233,0.186700001,12.871244,0.62459373,0.580887,1.1211615,-0.62459373,3.622434,1.9057714,2.5510335,-0.7435091,42.328815,0.000481174,0.000418756,1825.3213,5.6704507,0.06831992,0.44003305,6.7783933,1002.83105,1322,676,1189,4900,-189,-145.5,34,527.5,134.5,693.5,0.5055165
5163,tonghuashu,5279,371923.5635,2385496.986,0.070500001,0.067100003,0.0462,0.024900001,0.1708,10.192771,0.5818012,0.48493364,0.8585271,-0.5818012,3.8663867,2.022874,4.099393,-0.8486805,43.25658,0.000483796,0.000423674,1840.7594,6.0077863,0.039289974,0.38714373,10.753463,3634.5796,1048,656,1187,4948,-122,-75,16.5,545,162,772.5,0.46906498
5164,tonghuashu,5280,371912.6097,2385484.286,0.0779,0.065700002,0.0557,0.025699999,0.179900005,11.18677,0.62797284,0.53417856,0.91952,-0.62797284,3.9153204,2.1142793,7.518727,-0.8023275,39.09302,0.00046933,0.000407893,1894.9915,6.1148415,0.012823894,0.36142308,18.797785,5851.9126,1057,682,1189,4616,-131,-96,11,519,178,545,0.47919992
5165,tonghuashu,5281,371907.5297,2385500.002,0.075999998,0.067100003,0.059300002,0.0305,0.208499998,10.334426,0.6489667,0.54675496,1.0234957,-0.6489667,3.5708606,1.862911,2.5560193,-0.8343635,43.33775,0.00047691,0.00041558,1841.8986,5.7417793,0.030180754,0.38393936,7.00277,311.71848,1124,681,1189,5106,-148,-134.5,-21,536.5,169.5,878.5,0.49335128
5166,tonghuashu,5282,371894.7503,2385506.987,0.076899998,0.0678,0.0557,0.0241,0.180600002,10.6556015,0.5822551,0.4975517,1.0037163,-0.5822551,3.617833,1.9137479,2.8794994,-0.82375795,43.02,0.000471761,0.000409999,1862.1455,5.805106,0.031709053,0.3913665,7.764543,569.4454,1185,656,1136,5063,-169.5,-110.5,13.5,523.5,149,857,0.57102984
5167,tonghuashu,5283,371897.1315,2385522.783,0.074199997,0.069300003,0.056899998,0.0273,0.184400007,10.208791,0.60172415,0.5143816,0.905654,-0.60172415,3.8435962,2.0018938,6.477321,-0.8599025,39.833897,0.000485774,0.000420924,1826.5249,5.923698,0.013441261,0.42321298,15.623269,3125.206,1001,708,1221,4808,-138.5,-154,1,557.5,186.5,799,0.45892215
5168,tonghuashu,5286,371868.5565,2385548.977,0.075099997,0.062799998,0.055100001,0.022500001,0.179100007,12.871111,0.6435869,0.557619,1.0613865,-0.6435869,3.5011094,1.7924861,2.1072907,-0.7932999,47.505264,0.000469063,0.000391292,1795.4285,5.4111166,0.062298547,0.4649215,5.509695,389.07852,1175,675,1156,5329,-184.5,-107.5,25.5,508,142,979,0.54096466
5169,tonghuashu,5287,371867.1277,2385566.836,0.0678,0.063600004,0.053300001,0.0241,0.157199994,10.261411,0.5908652,0.47262484,0.7460802,-0.5908652,3.5765133,1.9505016,3.1628134,-0.81595826,46.34437,0.000468382,0.000412799,1900.3649,5.742816,0.016379483,0.4036827,8.426593,458.12698,941,636,1096,5372,-81.5,-99,16.5,533.5,125.5,996.5,0.53257006
5170,tonghuashu,5288,372011.6584,2385460.953,0.074199997,0.054299999,0.0557,0.019300001,0.166299999,14.554403,0.6760143,0.55358994,1.0736259,-0.6760143,4.0356746,2.03191,16.04769,-0.62731665,32.192593,0.000492635,0.000419762,1673.7274,5.7014318,0.010227314,0.48075855,36.537395,179804.95,1008,731,957,2884,-102.5,-176,-22,299,73.5,88,0.28955388
5171,tonghuashu,5292,372058.5559,2385492.505,0.076899998,0.067100003,0.0515,0.028100001,0.183599994,11.765124,0.6625596,0.58790505,0.86376935,-0.6625596,4.08527,2.0314064,6.340682,-0.75407916,37.23567,0.000492837,0.000442611,1871.8065,6.21239,0.031263676,0.3713083,15.734072,43454.637,1198,648,1028,4046,-188,-158.5,-27,440,-114,-410,0.52670795
5172,tonghuashu,5293,372066.6919,2385486.75,0.073299997,0.063600004,0.048599999,0.0233,0.1655,14.154507,0.67666495,0.6184352,0.86528796,-0.67666495,4.2487445,2.096117,11.548256,-0.62349844,29.521128,0.000472338,0.000414526,1830.295,6.0432143,0.012891927,0.43831697,27.127424,141546.03,1139,695,1029,3932,-142.5,-174,-15,403.5,-29.5,71.5,0.3815708
5173,tonghuashu,5294,372050.6845,2385504.213,0.076899998,0.071400002,0.0539,0.025699999,0.213799998,15.649806,0.69847965,0.71686256,1.3278893,-0.69847965,3.8686447,1.9113631,2.501316,-0.7794906,38.924767,0.000504707,0.000456655,1821.7875,6.1036463,0.06478577,0.3763034,7.036011,926.586,1198,641,1129,3957,-162,-153.5,-2.5,524,-42.5,-587.5,0.60187256
5174,tonghuashu,5296,372054.984,2385530.737,0.071400002,0.064999998,0.057500001,0.0241,0.193399996,12.775934,0.6513811,0.57923234,1.1525354,-0.6513811,3.828758,1.9946138,3.239173,-0.7986491,38.16875,0.000499091,0.000457681,1856.2815,6.25922,0.030531049,0.33570728,9.166205,525.5796,1156,676,1159,4184,-158,-117.5,21,523,88,-563,0.6299408
5175,tonghuashu,5297,372040.7626,2385539.932,0.070500001,0.0614,0.052099999,0.0176,0.179100007,14.960227,0.6218048,0.551927,1.4038999,-0.6218048,3.8066902,2.0167024,4.25108,-0.7971158,40.20249,0.000489294,0.000447255,1900.8734,6.1413817,0.013587027,0.3501317,11.379501,854.7692,1274,714,1157,4572,-176,-113,26.5,550.5,149.5,418,0.5933448
5176,tonghuashu,5298,372038.7121,2385553.756,0.076899998,0.0678,0.056299999,0.025699999,0.201000005,12.066148,0.64117485,0.5753301,1.1626717,-0.64117485,4.1162643,2.1575606,6.2330785,-0.71321505,30.884615,0.000475962,0.000430602,1929.8843,6.6289134,0.01741076,0.35223788,16.426592,1373.1542,1464,804,1197,5504,-180,-64.5,59,543,166.5,944.5,0.50800616
5177,tonghuashu,5299,372024.6892,2385540.791,0.0779,0.065700002,0.052700002,0.024900001,0.179100007,12.044176,0.64059085,0.5609946,0.9459933,-0.64059085,3.9313874,2.1112778,5.362229,-0.7770687,37.301537,0.000487775,0.000449466,1923.9141,6.3975825,0.007267908,0.32018703,14.515236,1085.4541,1272,751,1167,4855,-167.5,-73.5,14.5,563.5,170.5,662,0.53914076
5178,tonghuashu,5300,372069.4038,2385541.387,0.071400002,0.063600004,0.054499999,0.0217,0.209299996,16.917051,0.7046668,0.6893026,1.5283722,-0.7046668,3.970834,2.082505,3.9858043,-0.7916414,34.806854,0.000483679,0.000441627,1914.5673,6.513104,0.02494144,0.31786248,11.31856,877.2464,1097,683,1099,4400,-132.5,-178,-14.5,519,150.5,-373,0.6286699
5179,tonghuashu,5301,372078.069,2385511.026,0.074199997,0.0614,0.052099999,0.024900001,0.169300005,12.542169,0.67139417,0.5730825,0.83507735,-0.67139417,4.132731,2.0617476,4.1720233,-0.7792729,33.64596,0.000486846,0.000445148,1915.505,6.5972543,0.03653068,0.3455835,11.3490305,1554.6119,1112,656,1061,4657,-183,-100,-23,483,-109,-337.5,0.500687
5180,tonghuashu,5302,372100.0956,2385512.746,0.076899998,0.067100003,0.050999999,0.028100001,0.187399998,11.373665,0.652961,0.5708423,0.90192086,-0.652961,4.239362,2.1168563,8.474331,-0.75283605,34.245903,0.000479134,0.000421561,1884.0054,6.5152087,0.023802323,0.35942948,20.916897,39311.582,1129,609,1050,4672,-162,-138.5,12,496,-109,-349.5,0.52570516
5181,tonghuashu,5303,372100.294,2385540.725,0.069600001,0.064300001,0.048599999,0.0265,0.175300002,12.1169815,0.6663207,0.58007306,0.83747095,-0.6663207,3.9436703,2.1068802,4.231791,-0.81316406,35.50794,0.00048572,0.000436768,1889.5519,6.4701204,0.02992114,0.33214808,11.875346,2294.516,1170,612,1110,4463,-176,-146.5,-10,539.5,34.5,-699,0.64485353
5182,tonghuashu,5304,372091.9596,2385555.277,0.072400004,0.066399999,0.052099999,0.022500001,0.193399996,15.826666,0.6856805,0.6711411,1.2506531,-0.6856805,4.174909,2.1738465,5.646674,-0.8157012,32.76875,0.000484653,0.00044056,1935.5529,6.667828,0.029374994,0.3099144,15.515236,8111.3,1153,627,1116,4619,-136,-112.5,-4,499.5,148.5,20,0.65935576
5183,tonghuashu,5305,372144.7772,2385536.15,0.072400004,0.07,0.0515,0.0273,0.194199994,12.483516,0.65920156,0.6148868,1.0105513,-0.65920156,4.312108,2.2614715,10.138145,-0.69016755,30.935898,0.000494106,0.000449227,1885.3107,6.7108836,0.018659431,0.33223766,25.736841,89830.52,1170,646,1103,4747,-186,-123.5,0.5,504.5,-88.5,-217.5,0.49775583
5184,tonghuashu,5306,372123.2136,2385554.936,0.079700001,0.07,0.054499999,0.0241,0.192699999,13.809129,0.652433,0.6285304,1.1518822,-0.652433,3.9618397,2.096182,4.345631,-0.7942937,34.774296,0.000492125,0.000449849,1893.3356,6.510916,0.016413126,0.3125115,12.227147,841.96533,1080,625,1066,4668,-142.5,-146.5,-0.5,563,61,-717,0.6454622
5185,tonghuashu,5307,372140.0411,2385571.287,0.073299997,0.073600002,0.052099999,0.0337,0.173099995,9.005935,0.60965264,0.51884115,0.6138115,-0.60965264,4.0716724,2.233053,7.7821455,-0.7692604,33.025078,0.000491226,0.000449554,1902.1497,6.7152057,0.004338349,0.30424243,20.70914,3423.1873,1084,641,1068,4624,-160,-149,-7,553,74.5,-824.5,0.6257168
5186,tonghuashu,5309,372137.1153,2385522.235,0.075099997,0.062799998,0.0539,0.0217,0.177599996,16.548388,0.7022992,0.67601657,1.0880251,-0.7022992,4.377474,2.3258803,16.864841,-0.5787248,26.945206,0.000493183,0.000443426,1807.0955,6.3960967,0.010187375,0.38367242,40.930748,171821.06,1186,648,1163,4570,-219.5,-161,7,434.5,2.5,271,0.389574
5187,tonghuashu,5310,372019.4631,2385505.949,0.071400002,0.0678,0.056899998,0.025699999,0.188199997,11.922179,0.63762695,0.56934005,1.0136437,-0.63762695,4.1206894,2.0451658,4.096149,-0.78430974,33.94872,0.000483608,0.000433571,1891.245,6.475337,0.04000371,0.35036877,11.1163435,2783.1738,1034,645,1050,4276,-113.5,-152,-38,519.5,81.5,-740.5,0.58704066
5188,tonghuashu,5312,371976.2036,2385526.189,0.0779,0.069300003,0.056299999,0.024900001,0.200200006,12.481927,0.6353591,0.5856598,1.1989489,-0.6353591,3.244286,1.8146884,2.6119735,-0.86969525,53.585033,0.00048875,0.000414448,1760.2845,5.168854,0.01759477,0.45671952,6.67036,553.62756,1117,731,1222,4983,-135,-133.5,17,563.5,196.5,812,0.49676758
5189,tonghuashu,5313,371961.2546,2385532.143,0.074199997,0.065700002,0.056899998,0.0297,0.178399995,9.383839,0.6184669,0.49094364,0.7578095,-0.6184669,3.9267416,1.9051971,2.9148717,-0.6980867,32.22559,0.000461389,0.000401151,1918.8802,6.028773,0.06388797,0.44103515,7.562327,808.5051,1037,798,1202,5265,-26,-119.5,48,504.5,189.5,927.5,0.48803213
5190,tonghuashu,5314,372004.5141,2385533.862,0.076899998,0.069300003,0.0462,0.019300001,0.173099995,16.559584,0.6436102,0.6498449,1.193224,-0.6436102,3.9206464,2.064788,4.8976755,-0.7542346,34.97394,0.000485655,0.000433585,1880.4232,6.2775507,0.020504124,0.35636538,12.930748,1391.1442,1321,762,1196,4933,-128.5,-104.5,33,559.5,196.5,799,0.5187228
5191,tonghuashu,5315,371829.2202,2385429.553,0.071400002,0.057100002,0.045600001,0.019300001,0.146699995,12.999999,0.6292208,0.5047645,0.8321613,-0.6292208,4.470293,2.1791918,8.653977,-0.7287637,31.658308,0.000447307,0.000410387,2096.5652,6.7975006,0.021879902,0.30579966,22.155125,18812.443,1149,642,1051,4483,-153,-189,10,480,87.5,299,0.4994086
5192,tonghuashu,5316,371825.4102,2385463.843,0.073299997,0.0614,0.050999999,0.0233,0.151199996,10.300429,0.592568,0.46122536,0.7134304,-0.592568,4.2024474,2.1949859,6.7846184,-0.8355948,33.463024,0.00044226,0.00039209,2083.9724,6.6059427,0.025698824,0.31775257,18.052631,12277.915,1131,653,1076,5222,-192,-75.5,12.5,503.5,177.5,927,0.5212036
5193,tonghuashu,5317,371814.4565,2385485.909,0.076899998,0.064300001,0.056299999,0.022500001,0.156499997,10.111111,0.5592872,0.4500545,0.80378395,-0.5592872,4.26659,2.233132,9.294636,-0.7133594,35.239265,0.000437839,0.000404706,2189.6663,6.609391,0.020708872,0.3195306,23.814404,21698.146,1147,664,1035,5182,-171,-137.5,9.5,456.5,182,918,0.52749205
5194,tonghuashu,5321,371854.4615,2385539.726,0.074199997,0.059999999,0.046799999,0.019300001,0.169300005,15.725388,0.6698762,0.6043482,1.1240467,-0.6698762,3.7053647,1.9614894,3.2377515,-0.7706523,42.96104,0.000457237,0.000406134,1969.3055,5.8839293,0.03487724,0.37519956,8.797784,1064.9197,1078,635,1100,5575,-159,-155,2.5,541.5,171,1111.5,0.5309294
5195,tonghuashu,5322,371824.7752,2385586.398,0.0779,0.062799998,0.0504,0.0241,0.185100004,12.049792,0.64439416,0.54594064,1.0486952,-0.64439416,4.0152164,2.087824,4.5152354,-0.7899399,33.145695,0.000432043,0.000376084,2068.272,6.389373,0.026857303,0.3487726,12.221606,1667.3306,992,660,1087,5044,-115,-130.5,-17,500,180,1036.5,0.5397347
5196,tonghuashu,5323,371836.364,2385608.782,0.075999998,0.068599999,0.054499999,0.019300001,0.169300005,13.984455,0.5946824,0.5625552,1.1391345,-0.5946824,3.684354,1.9436269,2.6709683,-0.8130449,40.579617,0.000454581,0.000408231,1995.9081,6.0071545,0.03548899,0.3666654,7.5872574,306.13702,1110,632,1052,5249,-193,-130,-11.5,520,171.5,880.5,0.56202275
5197,tonghuashu,5324,371829.2202,2385630.372,0.073299997,0.062100001,0.0438,0.020099999,0.166999996,13.935323,0.6370544,0.5605111,1.046201,-0.6370544,3.8163483,1.8905898,2.3434827,-0.8059812,37.27476,0.000456254,0.000408883,1983.2075,6.0886416,0.063753754,0.37267986,6.6759005,503.26025,1063,613,1122,5233,-128.5,-138.5,-21.5,478,70.5,930.5,0.59993607
5198,tonghuashu,5325,371902.8866,2385332.614,0.072400004,0.057799999,0.053300001,0.0217,0.156499997,12.608295,0.65117687,0.5267803,0.82981056,-0.65117687,3.4924634,1.798875,13.372081,-0.3945117,19.775957,0.000362492,0.000281074,1952.3383,4.451324,0.0117407,0.6166673,30.398891,123574.19,1370,828,952,3040,-127.5,-40.5,12.5,206.5,141.5,675.5,0.1881548
5199,tonghuashu,5326,371912.5174,2385342.139,0.069600001,0.055,0.041499998,0.0241,0.111199997,7.9543567,0.55411434,0.3549399,0.35002622,-0.55411434,4.4222217,2.2016082,16.151812,-0.47648716,17.923729,0.000381805,0.00032143,2170.397,5.9014506,0.00973499,0.477545,38.462605,107370.18,1270,752,1047,3720,-118.5,-9.5,31,254,27,883,0.34772336
5200,tonghuashu,5327,371961.3596,2385360.818,0.073299997,0.064300001,0.0557,0.0305,0.173800007,9.400001,0.63361824,0.49613324,0.6917811,-0.63361824,4.667752,2.289725,14.405148,-0.4828274,18.38806,0.000393034,0.000344495,2171.7249,6.493924,0.01055357,0.40452066,35.875347,86216.805,1263,777,1048,4244,-145,-64.5,3.5,300,227.5,825.5,0.26035684
5201,tonghuashu,5328,371986.4951,2385378.016,0.072400004,0.057799999,0.0266,0.0128,0.081,13.781251,0.5064048,0.41770577,0.40221563,-0.5064048,4.17769,2.0995998,12.805895,-0.44110057,19.594828,0.000380642,0.000332014,2194.065,5.52851,0.011415404,0.47657022,30.792244,82438.984,1409,810,1104,4472,-159.5,-81,24.5,300.5,114.5,825,0.3656362
