,CLASS_NAME,num,x,y,HH,HV,HH+HV,Entropy,Alpha,Anisotropy,HA,H(1-A)
200,baigurang,4100,373730.051,2380580.066,-12.658415,-21.247742,-16.95308,0.51449233,11.185579,0.7702196,5.7548947,-5.240402
201,baigurang,4103,373694.9142,2380670.236,-11.717853,-18.842377,-15.280115,0.6759912,18.6982,0.6437199,12.639818,-11.963827
202,baigurang,4104,373723.4893,2380703.679,-13.155839,-19.342352,-16.249096,0.69670856,19.876017,0.62453055,13.847791,-13.151082
203,baigurang,4105,373749.3127,2380740.509,-12.657634,-19.542456,-16.100044,0.7234431,19.870752,0.59848243,14.375359,-13.651916
204,baigurang,4106,373768.3627,2380701.986,-12.057541,-18.097961,-15.077751,0.6658837,17.763147,0.6527915,11.828191,-11.162307
205,baigurang,4107,373692.7976,2380738.816,-13.018524,-19.692104,-16.355314,0.77086145,21.229683,0.5481256,16.365145,-15.594283
206,baigurang,4108,373686.2359,2380774.376,-10.591474,-20.45655,-15.524012,0.6010322,18.351168,0.7069839,11.029643,-10.428611
207,baigurang,4109,373722.8543,2380826.658,-14.008249,-18.183159,-16.095703,0.7814763,23.358288,0.53600603,18.253948,-17.472473
208,baigurang,4110,373681.7909,2380823.271,-10.927986,-18.314095,-14.62104,0.68586946,19.25068,0.6346728,13.203454,-12.517585
209,baigurang,4111,373651.7341,2380832.585,-12.947047,-17.697514,-15.322281,0.7431764,24.16142,0.5782243,17.956198,-17.213022
210,baigurang,4112,373749.736,2380897.778,-11.751949,-18.246742,-14.999346,0.65627205,16.792141,0.6612508,11.020213,-10.363941
211,baigurang,4115,373831.0162,2380635.523,-15.81718,-19.984838,-17.901009,0.8376982,26.059542,0.46521488,21.830032,-20.992334
212,baigurang,4116,373882.4513,2380527.572,-14.027107,-20.35519,-17.191149,0.7293371,21.117733,0.5925284,15.401946,-14.672609
213,baigurang,4117,373928.8064,2380523.762,-11.611032,-20.152414,-15.881723,0.67951715,18.725279,0.6405116,12.724148,-12.044631
214,baigurang,4118,373952.9364,2380491.377,-12.623798,-19.569786,-16.096792,0.6095317,16.251713,0.7002466,9.905934,-9.296402
215,baigurang,4119,373893.2463,2380464.496,-14.262152,-19.049702,-16.655926,0.70601094,23.86247,0.61563873,16.847166,-16.141155
216,baigurang,4120,373853.8762,2380445.234,-13.788807,-19.625679,-16.707243,0.69056433,20.077122,0.630308,13.864544,-13.17398
217,baigurang,4121,373813.0245,2380419.834,-13.299454,-18.729948,-16.014702,0.67531615,17.052225,0.6443315,11.515643,-10.840327
218,baigurang,4122,373835.6728,2380389.777,-12.362043,-20.877666,-16.619854,0.70404387,19.240582,0.6175338,13.546213,-12.84217
219,baigurang,4126,373989.7754,2380601.262,-12.474449,-16.854885,-14.664667,0.7786778,22.407473,0.53923464,17.448202,-16.669523
220,baigurang,4127,374025.3355,2380569.67,-11.225894,-16.584835,-13.905365,0.7305129,18.694239,0.59133095,13.656383,-12.92587
221,baigurang,4128,374059.4668,2380572.052,-13.943531,-16.95385,-15.44869,0.7838286,27.074978,0.5332731,21.222143,-20.438314
222,baigurang,4129,374028.9867,2380595.388,-10.656252,-18.301926,-14.479089,0.6876082,18.256441,0.63306123,12.553278,-11.86567
223,baigurang,4130,374092.4769,2380649.012,-11.564928,-20.755308,-16.160118,0.67992306,17.738607,0.6401408,12.060888,-11.380965
224,baigurang,4131,374127.5343,2380655.098,-10.687667,-19.294737,-14.991201,0.62633246,15.989622,0.6866195,10.014819,-9.388487
225,baigurang,4133,374075.8082,2380666.343,-14.605586,-17.844341,-16.224964,0.8005876,24.878225,0.51327485,19.917198,-19.116611
226,baigurang,4134,374093.403,2380693.33,-12.148723,-17.351362,-14.750042,0.71605957,19.511591,0.6058301,13.971461,-13.255402
227,baigurang,4137,374105.7061,2380728.652,-11.544845,-18.744379,-15.144611,0.6967306,21.400503,0.62450963,14.910386,-14.213655
228,baigurang,4138,374097.3717,2380755.507,-9.964409,-19.582863,-14.773636,0.60930145,14.680044,0.70043045,8.944572,-8.335271
229,baigurang,4139,374072.7655,2380772.309,-11.184352,-21.79097,-16.487661,0.5448124,13.148404,0.74911004,7.1634135,-6.618601
230,baigurang,4140,374104.7801,2380786.861,-11.621193,-18.771313,-15.196253,0.629431,16.786604,0.6840599,10.5660095,-9.936578
231,baigurang,4141,374071.4425,2380799.561,-10.521245,-23.188456,-16.85485,0.45556763,10.182621,0.80838215,4.6388726,-4.183305
232,baigurang,4142,374073.2946,2380829.723,-11.444065,-20.965185,-16.204624,0.51831406,10.832793,0.76761657,5.614789,-5.096475
233,baigurang,4143,374107.0291,2380828.4,-11.559118,-18.187183,-14.873151,0.6261517,16.754528,0.68676835,10.490876,-9.864724
234,baigurang,4146,374140.7635,2380768.472,-12.06926,-17.898205,-14.983732,0.724054,20.310614,0.597869,14.70598,-13.981927
235,baigurang,4148,374162.9885,2380756.169,-10.793615,-18.97862,-14.886118,0.66458195,21.04205,0.65394664,13.984166,-13.319584
236,baigurang,4149,374170.2646,2380725.213,-11.662278,-17.68824,-14.675259,0.78834283,24.03931,0.52797884,18.951218,-18.162876
237,baigurang,4150,374179.7896,2380700.474,-12.580721,-16.685108,-14.632915,0.7790274,21.873898,0.53883266,17.040365,-16.261337
238,baigurang,4151,374159.6812,2380811.996,-11.414934,-20.100424,-15.757679,0.62255216,14.40918,0.68972236,8.970466,-8.347914
239,baigurang,4152,374134.8104,2380824.961,-12.271363,-20.5758,-16.423582,0.61032075,17.735783,0.69961584,10.824516,-10.214195
240,baigurang,4153,374099.4884,2380852.213,-13.103009,-17.924532,-15.513771,0.6790553,21.063032,0.64093316,14.302963,-13.623908
241,baigurang,4154,374074.353,2380855.52,-12.390107,-18.966799,-15.678453,0.6717934,19.537104,0.6475099,13.124897,-12.453104
242,baigurang,4155,374057.9488,2380878.539,-12.551401,-15.243754,-13.897577,0.81618536,24.21672,0.49376065,19.765333,-18.949148
243,baigurang,4156,374030.5643,2380884.889,-12.4225645,-17.985458,-15.204012,0.74875927,20.803722,0.5723196,15.57698,-14.82822
244,baigurang,4157,374010.1914,2380903.41,-13.35634,-20.529549,-16.942944,0.66990215,17.7907,0.6492069,11.918029,-11.248127
245,baigurang,4158,374027.9185,2380932.646,-10.659989,-16.74108,-13.700535,0.6913406,21.313118,0.6295821,14.734624,-14.043283
246,baigurang,4159,373992.1997,2380926.561,-11.986166,-18.633722,-15.309944,0.7015153,21.004478,0.6199581,14.734963,-14.033448
247,baigurang,4160,374021.8331,2380970.085,-11.349528,-19.552408,-15.450968,0.6456657,17.081682,0.6704037,11.029057,-10.38339
248,baigurang,4161,374058.7425,2380970.085,-11.232497,-17.659931,-14.446215,0.71476877,19.719002,0.6071022,14.094526,-13.379758
249,baigurang,4162,374104.7801,2380967.439,-13.252964,-16.639713,-14.946339,0.7591095,23.030405,0.56115735,17.4826,-16.72349
250,baigurang,4163,374102.2666,2380942.568,-12.6346245,-18.95689,-15.795757,0.75031054,21.178265,0.5706647,15.890275,-15.139965
251,baigurang,4164,374127.0051,2380934.631,-14.851616,-18.172049,-16.511833,0.8095863,25.61627,0.5021293,20.73858,-19.928995
252,baigurang,4165,374126.476,2380911.48,-12.57468,-19.498804,-16.036743,0.6857528,19.273922,0.6347807,13.217146,-12.531393
253,baigurang,4166,374057.2256,2380915.863,-10.852434,-17.859016,-14.355725,0.62867576,17.17356,0.6846852,10.7966,-10.167925
254,baigurang,4167,374155.0158,2380931.315,-13.771599,-16.038406,-14.905003,0.8261885,26.588486,0.48073867,21.967102,-21.140913
255,baigurang,4173,374285.1755,2380931.703,-11.763207,-18.948423,-15.355816,0.5876414,15.48832,0.71739376,9.101579,-8.513937
256,baigurang,4175,374237.815,2380980.518,-10.9190855,-17.31814,-14.118612,0.6708738,18.586432,0.6483358,12.469151,-11.798277
257,baigurang,4177,374192.7034,2381003.934,-10.753753,-18.227554,-14.490654,0.67019403,17.49665,0.6489454,11.7261505,-11.055957
258,baigurang,4179,374182.3847,2381019.148,-10.657196,-18.68152,-14.669358,0.6141366,17.04108,0.696553,10.46555,-9.851415
259,baigurang,4180,374238.6087,2381058.174,-9.894339,-20.958853,-15.426596,0.5628717,13.650967,0.7360192,7.6837425,-7.120871
260,baigurang,4181,374285.837,2381042.034,-11.718958,-17.7071,-14.713029,0.7749445,23.89906,0.5435042,18.520445,-17.7455
261,baigurang,4182,374296.5526,2381020.338,-11.583301,-17.317242,-14.450272,0.77150106,23.187912,0.5474049,17.8895,-17.117998
262,baigurang,4184,374307.2682,2381055.66,-11.158372,-17.592793,-14.375582,0.79674816,23.566078,0.517941,18.77623,-17.97948
263,baigurang,4185,374348.8079,2381021.794,-14.0309305,-19.58827,-16.8096,0.71759933,18.719475,0.6043078,13.433083,-12.715484
264,baigurang,4186,374356.7454,2381047.326,-11.024428,-20.734941,-15.879684,0.6663311,17.139265,0.6523938,11.420425,-10.754094
265,baigurang,4187,374341.2673,2381069.022,-10.990229,-17.780016,-14.385122,0.7957184,24.148209,0.5191837,19.215174,-18.419455
266,baigurang,4189,374351.9829,2381094.025,-10.983288,-17.017689,-14.000488,0.7369963,21.705204,0.5846694,15.9966545,-15.259659
267,baigurang,4190,374374.208,2381076.298,-12.243186,-19.1106,-15.676893,0.66780686,17.150156,0.6510796,11.4529915,-10.785185
268,baigurang,4191,374390.2153,2381053.147,-11.634538,-20.391048,-16.012793,0.63192093,14.750661,0.6819924,9.321252,-8.68933
269,baigurang,4192,374405.5611,2381077.092,-11.918175,-18.405367,-15.161771,0.66559094,22.045092,0.65305156,14.673014,-14.007422
270,baigurang,4193,374404.7674,2381101.169,-9.589493,-16.988619,-13.289056,0.6556387,18.966862,0.6618027,12.435409,-11.77977
271,baigurang,4194,374429.2414,2381093.231,-11.383082,-17.192167,-14.287624,0.66016847,20.028025,0.6578408,13.22187,-12.561702
272,baigurang,4195,374375.0017,2381114.795,-12.245929,-17.289791,-14.76786,0.69643545,17.63303,0.62478894,12.280267,-11.583832
273,baigurang,4196,374200.2584,2381047.115,-10.864387,-17.552778,-14.208582,0.6013704,17.423214,0.70671785,10.477805,-9.876434
274,baigurang,4197,374216.5568,2380980.016,-12.2832365,-17.77087,-15.027054,0.7384411,21.413332,0.58317107,15.812485,-15.074043
275,baigurang,4198,374223.7535,2381024.89,-11.344932,-17.464075,-14.404503,0.63008446,15.376619,0.6835183,9.688569,-9.058484
276,baigurang,4199,374169.5667,2380985.943,-10.109792,-18.022596,-14.066195,0.6267342,17.75853,0.6862885,11.129878,-10.503143
277,baigurang,4200,374137.8166,2380950.383,-10.578149,-19.08399,-14.83107,0.79187137,23.212963,0.523794,18.381681,-17.58981
278,baigurang,4201,374215.9218,2380911.436,-11.354031,-16.864342,-14.109186,0.70971584,21.513628,0.61204743,15.268562,-14.558846
279,baigurang,4202,374257.8319,2381037.801,-9.548125,-18.34788,-13.948002,0.6869712,18.539614,0.6336523,12.73618,-12.04921
280,baigurang,4203,374377.6354,2381135.803,-12.045036,-20.969713,-16.507374,0.6180822,14.537585,0.6933636,8.985423,-8.367341
281,baigurang,4204,374394.9921,2381163.532,-10.08512,-20.39491,-15.240015,0.560871,16.71709,0.7374893,9.376131,-8.81526
282,baigurang,4205,374434.1241,2381215.778,-10.158909,-19.247736,-14.703322,0.5304252,12.18672,0.7592588,6.4641433,-5.933718
283,baigurang,4206,374444.8397,2381234.696,-10.345845,-18.323044,-14.334444,0.57357246,14.134727,0.7280705,8.10729,-7.533717
284,baigurang,4207,374455.5554,2381196.464,-10.017331,-16.899647,-13.458488,0.59447587,18.334044,0.7121116,10.899146,-10.30467
285,baigurang,4208,374478.045,2381226.361,-10.777894,-17.472578,-14.1252365,0.6551324,21.031487,0.66224337,13.778408,-13.123276
286,baigurang,4209,374458.2012,2381216.572,-9.409906,-17.068699,-13.239303,0.60234785,16.069536,0.70594776,9.679451,-9.077103
287,baigurang,4210,374513.2347,2381230.066,-10.156135,-16.473148,-13.314642,0.7076505,23.622795,0.614053,16.716682,-16.009031
288,baigurang,4211,374512.3086,2381200.432,-10.006062,-17.861492,-13.933777,0.6029183,19.317598,0.7054977,11.6469345,-11.044016
289,baigurang,4212,374500.6669,2381186.277,-11.429372,-19.573767,-15.50157,0.63950956,20.334068,0.67563146,13.003831,-12.364322
290,baigurang,4213,374483.6013,2381145.531,-8.197054,-19.545776,-13.871415,0.54233456,13.780476,0.7508753,7.473628,-6.9312935
291,baigurang,4214,374526.1993,2381213.926,-9.252174,-16.794731,-13.023453,0.64128065,20.136599,0.67413366,12.913211,-12.271931
292,baigurang,4219,374614.7026,2381240.517,-12.089795,-17.914942,-15.002369,0.78084475,25.82027,0.5367367,20.161623,-19.380777
293,baigurang,4220,374662.3171,2381249.306,-11.856318,-21.483244,-16.66978,0.55809987,12.241392,0.7395172,6.831919,-6.2738194
294,baigurang,4222,374430.4358,2381318.865,-9.663647,-18.856833,-14.26024,0.60613763,15.715627,0.70294935,9.525833,-8.919695
295,baigurang,4223,374420.58,2381303.586,-10.847902,-19.352325,-15.100114,0.549644,13.012717,0.7456467,7.152362,-6.602718
296,baigurang,4224,374411.2535,2381296.045,-9.869845,-19.869692,-14.869768,0.5329318,12.347115,0.75750804,6.58017,-6.0472383
297,baigurang,4225,374404.6389,2381282.816,-9.539855,-20.69381,-15.116833,0.54024374,12.727976,0.75235915,6.8762093,-6.3359656
298,baigurang,4227,374438.9025,2381289.232,-9.530548,-16.893421,-13.211985,0.5111193,13.505047,0.7725035,6.90269,-6.391571
299,baigurang,4228,374435.9259,2381302.527,-9.788359,-19.098743,-14.443551,0.55249655,12.614153,0.7435887,6.969276,-6.4167795
300,baigurang,4229,374446.5754,2381278.979,-9.924431,-19.308992,-14.616712,0.57452404,15.097379,0.7273566,8.673807,-8.099283
301,baigurang,4231,374381.0777,2381239.874,-9.359658,-17.484167,-13.421913,0.6063203,14.852408,0.70280427,9.005317,-8.398996
302,baigurang,4232,374346.7876,2381241.25,-11.232888,-17.655582,-14.444235,0.64933276,20.177378,0.6672603,13.101832,-12.452499
303,baigurang,4233,374322.5517,2381225.798,-9.854233,-17.87312,-13.863676,0.56862944,13.566483,0.73176044,7.7143016,-7.145672
304,baigurang,4234,374315.6725,2381204.42,-8.238249,-18.857262,-13.547755,0.5703141,12.752199,0.73050636,7.272759,-6.702445
305,baigurang,4236,374354.1959,2381212.357,-12.253615,-17.519575,-14.886595,0.6428682,17.563738,0.6727869,11.291169,-10.648301
306,baigurang,4237,374406.266,2381188.968,-9.827964,-20.67804,-15.253002,0.46053162,13.033625,0.8053043,6.002396,-5.541865
307,baigurang,4240,374308.4944,2381226.044,-9.506762,-18.248379,-13.87757,0.5879067,14.247791,0.7171899,8.376372,-7.7884655
308,baigurang,4241,374270.0768,2381203.396,-11.855503,-20.528765,-16.192135,0.6932533,19.782019,0.6277887,13.713949,-13.020696
309,baigurang,4242,374326.0098,2381104.335,-12.130864,-18.090748,-15.1108055,0.71044403,20.219498,0.61133814,14.364821,-13.654377
310,baigurang,4243,374307.9652,2381093.487,-11.261094,-20.193155,-15.727125,0.71183044,17.747179,0.6099846,12.632982,-11.921152
311,baigurang,4245,374254.4663,2381053.8,-10.450932,-18.969725,-14.710328,0.64280224,15.402226,0.6728429,9.900585,-9.257783
312,baigurang,4247,374375.7516,2381032.369,-11.978506,-20.039913,-16.009209,0.6188289,16.509201,0.69275737,10.216371,-9.597542
313,baigurang,4248,374360.501,2381127.924,-9.386008,-17.746048,-13.566029,0.6345129,15.099321,0.67982996,9.580714,-8.946201
314,baigurang,4249,374257.3761,2381176.634,-10.675333,-20.314342,-15.494838,0.7286937,20.996138,0.5931822,15.299754,-14.57106
315,baigurang,4250,374233.4048,2381154.091,-12.36464,-19.98521,-16.174925,0.7002741,21.047613,0.6211433,14.739099,-14.038824
316,baigurang,4251,374203.5597,2381142.661,-12.303626,-19.20292,-15.753273,0.7400355,22.81872,0.58151174,16.886662,-16.146627
317,baigurang,4252,374204.8298,2381121.389,-12.708777,-18.268608,-15.488693,0.7378505,23.06476,0.58378416,17.018345,-16.280495
318,baigurang,4253,374195.9397,2381066.937,-7.8879037,-17.518867,-12.703385,0.6353707,17.318495,0.679112,11.003664,-10.368293
319,baigurang,4256,373896.7483,2381390.559,-11.19893,-16.656796,-13.927862,0.596205,17.447361,0.71076506,10.402204,-9.805999
320,baigurang,4257,373909.6071,2381360.079,-9.429594,-19.108635,-14.2691145,0.6348169,17.002733,0.6795756,10.793622,-10.158805
321,baigurang,4258,373910.7183,2381339.759,-11.791737,-18.080439,-14.936088,0.6888973,21.523306,0.63186264,14.827348,-14.138451
322,baigurang,4259,373952.9459,2381408.974,-8.612829,-15.129231,-11.871031,0.69013023,19.816229,0.63071334,13.675778,-12.985648
323,baigurang,4261,373956.9147,2381476.76,-10.719185,-18.64482,-14.682002,0.645363,17.65948,0.6706622,11.396774,-10.751411
324,baigurang,4262,373965.9634,2381504.065,-11.874,-21.03994,-16.45697,0.58387643,13.90127,0.72027665,8.116624,-7.5327473
325,baigurang,4263,373988.3472,2381501.843,-11.345493,-17.913147,-14.62932,0.65423554,17.02422,0.6630229,11.13785,-10.483614
326,baigurang,4264,374002.7935,2381520.734,-7.5450287,-16.445496,-11.995262,0.6168728,16.510828,0.6943437,10.185081,-9.568208
327,baigurang,4265,374017.3985,2381595.505,-14.690845,-20.768208,-17.729527,0.6477392,22.023445,0.66862905,14.265449,-13.617709
328,baigurang,4268,374092.0112,2381551.055,-12.694663,-20.132158,-16.41341,0.5955594,17.038815,0.71126825,10.147627,-9.552067
329,baigurang,4269,374082.0099,2381524.544,-12.09395,-18.807573,-15.450762,0.65643317,16.606815,0.6611104,10.901264,-10.244831
330,baigurang,4271,374114.0775,2381548.833,-13.97021,-19.596418,-16.783314,0.63946664,15.506263,0.67566764,9.915738,-9.276271
331,baigurang,4274,374104.5525,2381484.38,-9.889795,-16.7312,-13.310497,0.7593492,24.894062,0.5608953,18.903286,-18.143938
332,baigurang,4275,374124.0788,2381496.604,-9.761743,-15.726443,-12.744093,0.7506653,21.936867,0.5702854,16.467245,-15.716579
333,baigurang,4276,374143.7638,2381539.784,-11.715188,-21.432865,-16.574026,0.6313817,16.373798,0.68244106,10.338117,-9.706735
334,baigurang,4277,373993.9564,2381389.791,-8.57598,-17.56984,-13.07291,0.6188239,14.113013,0.6927615,8.73347,-8.114646
335,baigurang,4279,373790.293,2380444.455,-12.880432,-18.542503,-15.711468,0.6342201,17.223167,0.68007475,10.92328,-10.28906
336,baigurang,4280,373821.3816,2380480.505,-11.820295,-19.783697,-15.801996,0.6710297,18.424322,0.64819586,12.363267,-11.692238
337,baigurang,4281,373819.0665,2380530.776,-12.301545,-19.602556,-15.952051,0.6742936,19.142223,0.64525646,12.907478,-12.233185
338,baigurang,4282,373904.064,2380543.344,-13.352172,-21.35462,-17.353395,0.64909357,16.906464,0.667466,10.973877,-10.324783
339,baigurang,4283,373947.0589,2380462.976,-12.214369,-19.113201,-15.663785,0.7201821,21.920036,0.60174257,15.786418,-15.0662365
340,baigurang,4284,374003.6137,2380537.39,-12.141339,-18.383907,-15.262623,0.7090002,20.4707,0.61274344,14.513729,-13.804729
341,baigurang,4285,373991.3767,2380562.857,-12.868028,-18.043732,-15.455879,0.68948454,17.80041,0.63131565,12.273107,-11.583622
342,baigurang,4287,374005.2674,2380749.388,-11.786085,-17.965096,-14.87559,0.635972,17.766161,0.67860794,11.298781,-10.662809
343,baigurang,4288,373951.6891,2380788.084,-12.98638,-18.653597,-15.819988,0.66805017,18.716045,0.6508625,12.503258,-11.835207
344,baigurang,4290,374194.4448,2380955.764,-11.055269,-16.513344,-13.784307,0.72209764,21.65253,0.59983045,15.6352415,-14.913143
345,baigurang,4291,374083.0153,2380871.242,-10.688476,-15.787202,-13.237839,0.72184366,21.030859,0.6000844,15.180992,-14.459148
346,baigurang,4295,374060.314,2380773.77,-9.91135,-19.639269,-14.77531,0.5184638,12.35111,0.7675143,6.4036036,-5.88514
347,baigurang,4296,374118.2579,2380771.23,-12.609299,-18.877602,-15.74345,0.6985145,18.385294,0.62281805,12.842395,-12.14388
348,baigurang,4297,374075.3953,2380684.076,-12.856914,-19.209063,-16.032988,0.75982934,23.184803,0.5603702,17.616493,-16.856665
349,baigurang,4298,374113.6542,2380653.754,-10.761538,-19.963213,-15.362375,0.6573025,16.150244,0.6603516,10.615596,-9.958293
350,baigurang,4300,374263.9086,2380845.132,-13.378672,-17.483526,-15.431099,0.79967135,23.339022,0.5143931,18.663548,-17.863876
351,baigurang,4301,374279.2544,2380862.065,-13.994606,-17.192781,-15.593694,0.85543305,25.967205,0.44002604,22.213205,-21.357773
352,baigurang,4302,374236.2596,2380929.666,-12.673628,-21.30049,-16.987059,0.6505978,17.720333,0.6661708,11.52881,-10.878212
353,baigurang,4303,374412.8693,2381056.7,-11.244426,-18.850065,-15.047245,0.6956986,21.054472,0.62548536,14.647567,-13.951868
