,CLASS_NAME,num,x,y,RVI,GNDVI,RDVI,CIg2,MSR2,MSAVI,MCARI1,MCARI2,CMRI
7077,water,11097,373405.7528,2381688.97,4.1992946,0.40762636,33.409775,1.0998003,0.34407076,,382.09103,,1.0229588
7078,water,11098,373409.7215,2381690.61,4.1992946,0.40762636,33.409775,1.0998003,0.34407076,,382.09103,,1.0229588
7079,water,11099,373409.7215,2381691.986,4.1992946,0.40762636,33.409775,1.0998003,0.34407076,,382.09103,,1.0229588
7080,water,11100,373407.7636,2381691.986,4.1992946,0.40762636,33.409775,1.0998003,0.34407076,,382.09103,,1.0229588
7081,water,11101,373407.552,2381690.769,4.1992946,0.40762636,33.409775,1.0998003,0.34407076,,382.09103,,1.0229588
7082,water,11103,373405.8586,2381693.362,4.1992946,0.40762636,33.409775,1.0998003,0.34407076,,382.09103,,1.0229588
7083,water,11104,373415.9128,2381698.178,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7084,water,11105,373417.5532,2381698.336,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7085,water,11106,373417.8707,2381700.135,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7086,water,11107,373417.7649,2381701.829,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7087,water,11108,373415.2249,2381702.411,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7088,water,11110,373411.6795,2381702.146,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7089,water,11111,373411.2032,2381700.347,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7090,water,11112,373409.8274,2381700.665,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7091,water,11113,373409.8274,2381702.57,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7092,water,11114,373417.5003,2381696.643,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7093,water,11115,373415.8599,2381696.59,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7094,water,11116,373413.5316,2381696.537,4.146252,0.38503817,32.437073,1.0963258,0.3393061,,360.83838,,0.99640584
7095,water,11117,373411.4678,2381696.484,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7096,water,11118,373409.6157,2381696.484,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7097,water,11119,373407.7636,2381696.96,4.491773,0.4247608,34.848446,1.3991935,0.37218103,2378.9236,428.4625,,1.0605797
7098,water,11122,373429.5124,2381680.662,4,0.37978297,32.972717,0.7918969,0.33373514,2360.4263,331.82306,37.28319,0.979783
7099,water,11123,373429.3537,2381682.461,4,0.37978297,32.972717,0.7918969,0.33373514,2360.4263,331.82306,37.28319,0.979783
7100,water,11124,373427.3428,2381682.302,4,0.37978297,32.972717,0.7918969,0.33373514,2360.4263,331.82306,37.28319,0.979783
7101,water,11126,373431.682,2381682.567,4,0.37978297,32.972717,0.7918969,0.33373514,2360.4263,331.82306,37.28319,0.979783
7102,water,11127,373431.682,2381684.842,3.8106313,0.36669645,31.441343,0.8363123,0.3354007,2248.8684,328.5746,43.498833,0.9509506
7103,water,11128,373429.6182,2381684.79,3.8106313,0.36669645,31.441343,0.8363123,0.3354007,2248.8684,328.5746,43.498833,0.9509506
7104,water,11129,373433.1108,2381686.218,3.877451,0.37724897,32.231995,0.82665426,0.33345693,,332.45297,,0.9671987
7105,water,11130,373431.4703,2381686.483,3.8106313,0.36669645,31.441343,0.8363123,0.3354007,2248.8684,328.5746,43.498833,0.9509506
7106,water,11131,373413.6903,2381712.412,3.9095395,0.3912789,32.37842,1.1836538,0.3553203,,402.65686,,0.9839087
7107,water,11132,373413.8491,2381714.582,4.697509,0.43556282,36.722725,1.3217727,0.40018287,2570.6125,448.52014,,1.0845321
7108,water,11134,373413.7961,2381718.445,4.697509,0.43556282,36.722725,1.3217727,0.40018287,2570.6125,448.52014,,1.0845321
7109,water,11135,373415.7541,2381720.455,4.697509,0.43556282,36.722725,1.3217727,0.40018287,2570.6125,448.52014,,1.0845321
7110,water,11138,373429.9887,2381744.48,5.5289574,0.4827854,40.340492,1.6156156,0.48113582,,504.1117,,1.1764578
7111,water,11139,373430.0945,2381746.755,5.5289574,0.4827854,40.340492,1.6156156,0.48113582,,504.1117,,1.1764578
7112,water,11140,373432.3699,2381746.543,5.630058,0.4742684,40.964855,1.4731286,0.46347356,2910.8274,475.95505,110.254524,1.172612
7113,water,11142,373505.5494,2381710.825,5.2583895,0.47865063,41.55633,1.2515837,0.4616844,3057.0515,464.6697,,1.1590796
7114,water,11143,373505.2716,2381712.531,5.2583895,0.47865063,41.55633,1.2515837,0.4616844,3057.0515,464.6697,,1.1590796
7115,water,11144,373503.2872,2381712.769,5.2583895,0.47865063,41.55633,1.2515837,0.4616844,3057.0515,464.6697,,1.1590796
7116,water,11145,373503.5253,2381714.476,4.710218,0.44094285,37.93676,1.2337306,0.42464182,,459.5196,,1.0906935
7117,water,11146,373505.4303,2381714.357,4.710218,0.44094285,37.93676,1.2337306,0.42464182,,459.5196,,1.0906935
7118,water,11147,373507.4941,2381714.357,4.710218,0.44094285,37.93676,1.2337306,0.42464182,,459.5196,,1.0906935
7119,water,11149,373495.6275,2381716.659,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7120,water,11150,373498.2866,2381716.659,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7121,water,11151,373497.6913,2381718.246,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7122,water,11152,373498.2072,2381720.112,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7123,water,11153,373496.0641,2381720.191,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7124,water,11154,373494.1988,2381720.429,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7125,water,11155,373493.7225,2381718.484,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7126,water,11156,373493.2463,2381716.738,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7127,water,11158,373501.7791,2381722.572,5.1291447,0.4651047,39.924316,1.2227399,0.4936078,2900,460.2168,59.822918,1.1387949
7128,water,11159,373503.2475,2381722.453,4.710218,0.44094285,37.93676,1.2337306,0.42464182,,459.5196,,1.0906935
7129,water,11160,373503.5253,2381724.001,4.7533555,0.44873434,38.20166,1.3497217,0.43814754,,472.66083,,1.1011112
7130,water,11163,373489.8331,2381728.605,5.075,0.4578097,39.12447,1.2743614,0.49688336,,476.01767,,1.1285915
7131,water,11164,373491.6984,2381728.684,5.075,0.4578097,39.12447,1.2743614,0.49688336,,476.01767,,1.1285915
7132,water,11166,373489.3172,2381730.589,5.075,0.4578097,39.12447,1.2743614,0.49688336,,476.01767,,1.1285915
7133,water,11168,374587.8879,2381088.032,3.2538142,0.2918502,29.342457,0.6088647,0.38906747,,368.3421,,0.82168394
7134,water,11171,374589.3696,2381084.275,3.2538142,0.2918502,29.342457,0.6088647,0.38906747,,368.3421,,0.82168394
7135,water,11172,374589.4754,2381082.635,3.5787966,0.3372591,31.839712,0.73101777,0.39299035,,388.68802,,0.9004631
7136,water,11173,374588.2054,2381082.105,3.5787966,0.3372591,31.839712,0.73101777,0.39299035,,388.68802,,0.9004631
7137,water,11176,374587.9408,2381078.666,3.5787966,0.3372591,31.839712,0.73101777,0.39299035,,388.68802,,0.9004631
7138,water,11178,374591.6979,2381078.825,3.5787966,0.3372591,31.839712,0.73101777,0.39299035,,388.68802,,0.9004631
7139,water,11180,374593.8675,2381080.518,3.6967456,0.35190696,32.35302,0.74290484,0.38465104,2460.1267,377.0878,55.87513,0.92608017
7140,water,11181,374591.9096,2381082.529,3.5787966,0.3372591,31.839712,0.73101777,0.39299035,,388.68802,,0.9004631
7141,water,11182,374593.7617,2381084.275,3.4794118,0.31663886,30.548693,0.6889251,0.4072052,,383.0072,,0.87015164
7142,water,11183,374591.6979,2381084.54,3.2538142,0.2918502,29.342457,0.6088647,0.38906747,,368.3421,,0.82168394
7143,water,11184,374595.6667,2381084.645,3.4794118,0.31663886,30.548693,0.6889251,0.4072052,,383.0072,,0.87015164
7144,water,11186,374598.1008,2381083.905,3.4794118,0.31663886,30.548693,0.6889251,0.4072052,,383.0072,,0.87015164
7145,water,11188,374595.6138,2381080.2,3.6967456,0.35190696,32.35302,0.74290484,0.38465104,2460.1267,377.0878,55.87513,0.92608017
7146,water,11189,374609.7954,2381056.547,4.251981,0.39051569,35.645203,0.89710885,0.48030773,2616.4758,428.3031,,1.009707
7147,water,11190,374612.3884,2381056.547,4.1872,0.40171397,34.985077,0.9400179,0.44881424,,412.0737,,1.0161495
7148,water,11191,374613.7642,2381056.6,4.1872,0.40171397,34.985077,0.9400179,0.44881424,,412.0737,,1.0161495
7149,water,11192,374613.6584,2381054.959,4.1872,0.40171397,34.985077,0.9400179,0.44881424,,412.0737,,1.0161495
7150,water,11193,374612.2296,2381054.377,4.1872,0.40171397,34.985077,0.9400179,0.44881424,,412.0737,,1.0161495
7151,water,11194,374609.9013,2381054.642,4.251981,0.39051569,35.645203,0.89710885,0.48030773,2616.4758,428.3031,,1.009707
7152,water,11195,374612.0709,2381052.578,4.593851,0.42484316,37.774513,1.0837697,0.50201344,,467.7707,,1.0673077
7153,water,11196,374613.87,2381052.472,4.4561405,0.426602,37.049503,1.0765806,0.5212246,2716.319,439.1706,,1.0600425
7154,water,11197,374615.7221,2381052.525,4.4561405,0.426602,37.049503,1.0765806,0.5212246,2716.319,439.1706,,1.0600425
7155,water,11199,374618.315,2381054.43,4.1872,0.40171397,34.985077,0.9400179,0.44881424,,412.0737,,1.0161495
7156,water,11200,374617.733,2381056.97,4.1872,0.40171397,34.985077,0.9400179,0.44881424,,412.0737,,1.0161495
7157,water,11202,374619.7967,2381068.506,3.803653,0.3772389,32.788467,0.96106195,0.4201742,2460.6123,418.7068,55.08637,0.9608891
7158,water,11203,374619.9555,2381070.623,3.803653,0.3772389,32.788467,0.96106195,0.4201742,2460.6123,418.7068,55.08637,0.9608891
7159,water,11204,374620.0613,2381072.739,3.803653,0.3772389,32.788467,0.96106195,0.4201742,2460.6123,418.7068,55.08637,0.9608891
7160,water,11205,374619.9555,2381074.485,4.1241937,0.38665944,34.365368,1.0035367,0.3893314,,405.9871,,0.9963541
7161,water,11206,374642.0747,2381082.423,4.265501,0.41695273,35.690716,1.143116,0.47611687,2616.5056,441.8345,,1.0371218
7162,water,11207,374642.0747,2381080.465,4.265501,0.41695273,35.690716,1.143116,0.47611687,2616.5056,441.8345,,1.0371218
7163,water,11208,374645.5143,2381080.677,4.3898025,0.39994755,36.00309,1.0034965,0.42513067,,398.03406,,1.0288764
7164,water,11211,374647.9484,2381078.401,4.3898025,0.39994755,36.00309,1.0034965,0.42513067,,398.03406,,1.0288764
7165,water,11212,374646.0964,2381078.401,4.3898025,0.39994755,36.00309,1.0034965,0.42513067,,398.03406,,1.0288764
7166,water,11213,374644.0855,2381078.613,4.3898025,0.39994755,36.00309,1.0034965,0.42513067,,398.03406,,1.0288764
7167,water,11215,374639.7463,2381078.507,4.265501,0.41695273,35.690716,1.143116,0.47611687,2616.5056,441.8345,,1.0371218
7168,water,11217,374637.8413,2381080.412,4.265501,0.41695273,35.690716,1.143116,0.47611687,2616.5056,441.8345,,1.0371218
7169,water,11218,374637.8413,2381082.476,4.265501,0.41695273,35.690716,1.143116,0.47611687,2616.5056,441.8345,,1.0371218
7170,water,11219,374648.0014,2381098.457,3.593893,0.3455273,30.972929,0.75720525,0.40762907,2304.698,368.89572,41.144054,0.9101667
7171,water,11221,374648.1072,2381102.373,3.593893,0.3455273,30.972929,0.75720525,0.40762907,2304.698,368.89572,41.144054,0.9101667
7172,water,11222,374646.2022,2381102.425,3.593893,0.3455273,30.972929,0.75720525,0.40762907,2304.698,368.89572,41.144054,0.9101667
7173,water,11223,374645.8318,2381100.415,3.593893,0.3455273,30.972929,0.75720525,0.40762907,2304.698,368.89572,41.144054,0.9101667
7174,water,11224,374649.5889,2381104.648,3.3783784,0.3196481,29.333334,0.6836207,0.39969683,,356.68604,,0.862858
7175,water,11225,374647.5251,2381106.765,3.3783784,0.3196481,29.333334,0.6836207,0.39969683,,356.68604,,0.862858
7176,water,11226,374647.6839,2381108.723,3.3783784,0.3196481,29.333334,0.6836207,0.39969683,,356.68604,,0.862858
7177,water,11227,374649.7476,2381111.157,3.3783784,0.3196481,29.333334,0.6836207,0.39969683,,356.68604,,0.862858
7178,water,11228,374652.1818,2381110.733,3.557402,0.34188035,30.822603,0.7160173,0.4006532,2270.634,350.0094,,0.9030338
7179,water,11229,374653.981,2381110.575,3.557402,0.34188035,30.822603,0.7160173,0.4006532,2270.634,350.0094,,0.9030338
7180,water,11230,374651.1234,2381116.925,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7181,water,11231,374653.4518,2381116.66,3.4688923,0.32329956,29.980917,0.7476476,0.3852259,,353.19742,,0.8757614
7182,water,11232,374654.563,2381118.406,3.4688923,0.32329956,29.980917,0.7476476,0.3852259,,353.19742,,0.8757614
7183,water,11233,374651.1764,2381118.406,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7184,water,11234,374649.8005,2381120.258,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7185,water,11238,374656.2564,2381118.565,3.4688923,0.32329956,29.980917,0.7476476,0.3852259,,353.19742,,0.8757614
7186,water,11239,374657.8968,2381118.353,3.4688923,0.32329956,29.980917,0.7476476,0.3852259,,353.19742,,0.8757614
7187,water,11240,374657.9497,2381116.343,3.4688923,0.32329956,29.980917,0.7476476,0.3852259,,353.19742,,0.8757614
7188,water,11242,374647.4722,2381120.735,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7189,water,11244,374645.5672,2381118.353,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7190,water,11246,374647.7897,2381116.131,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7191,water,11247,374649.6947,2381114.491,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7192,water,11248,374647.7897,2381114.332,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7193,water,11249,374645.8318,2381114.332,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7194,water,11250,374643.9797,2381114.385,3.3019726,0.29600954,28.491089,0.69796956,0.4320791,,373.47638,,0.83110654
7195,water,11251,374697.9735,2381138.575,4.5750394,0.42836004,38.09419,1.0871441,0.42866874,,434.00983,,1.0696182
7196,water,11252,374699.8918,2381138.675,4.5750394,0.42836004,38.09419,1.0871441,0.42866874,,434.00983,,1.0696182
7197,water,11253,374702.1738,2381138.575,4.5741324,0.42541164,38.117695,1.0196749,0.4675215,2842.3945,446.43387,42.745544,1.0666114
7198,water,11254,374702.0746,2381140.626,4.5750394,0.42836004,38.09419,1.0871441,0.42866874,,434.00983,,1.0696182
7199,water,11255,374704.3566,2381140.394,4.5741324,0.42541164,38.117695,1.0196749,0.4675215,2842.3945,446.43387,42.745544,1.0666114
7200,water,11258,374705.7457,2381143.999,4.0604653,0.36584094,34.55191,0.79111844,0.5055219,,421.5702,,0.97062033
7201,water,11259,374704.1582,2381144.032,4.0604653,0.36584094,34.55191,0.79111844,0.5055219,,421.5702,,0.97062033
7202,water,11260,374702.1738,2381144.099,4.0604653,0.36584094,34.55191,0.79111844,0.5055219,,421.5702,,0.97062033
7203,water,11262,374697.8412,2381144.396,4.3468394,0.37573737,35.952484,0.8627773,0.45743185,,417.28842,,1.0016847
7204,water,11263,374695.8899,2381144.264,4.3468394,0.37573737,35.952484,0.8627773,0.45743185,,417.28842,,1.0016847
7205,water,11264,374695.9892,2381142.213,4.5750394,0.42836004,38.09419,1.0871441,0.42866874,,434.00983,,1.0696182
7206,water,11265,374695.9892,2381140.494,4.5750394,0.42836004,38.09419,1.0871441,0.42866874,,434.00983,,1.0696182
7207,water,11266,374773.8231,2381126.457,4.8694944,0.45467836,39.54432,1.2386059,0.5621953,,489.67578,,1.1139336
7208,water,11267,374777.7125,2381126.457,4.8694944,0.45467836,39.54432,1.2386059,0.5621953,,489.67578,,1.1139336
7209,water,11269,374776.2044,2381130.228,4.8694944,0.45467836,39.54432,1.2386059,0.5621953,,489.67578,,1.1139336
7210,water,11270,374773.4262,2381130.029,4.8694944,0.45467836,39.54432,1.2386059,0.5621953,,489.67578,,1.1139336
7211,water,11271,374772.2753,2381130.188,4.8694944,0.45467836,39.54432,1.2386059,0.5621953,,489.67578,,1.1139336
7212,water,11272,374772.0372,2381127.966,4.920509,0.46717232,40.409943,1.3576512,0.52633977,,521.6147,,1.1293635
7213,water,11273,374796.0085,2381126.219,4.5710015,0.45480496,39.132397,1.0715532,0.47833672,,445.6592,,1.095803
7214,water,11274,374798.1913,2381126.259,4.5710015,0.45480496,39.132397,1.0715532,0.47833672,,445.6592,,1.095803
7215,water,11275,374797.715,2381124.235,4.5710015,0.45480496,39.132397,1.0715532,0.47833672,,445.6592,,1.095803
7216,water,11276,374795.691,2381124.473,4.5710015,0.45480496,39.132397,1.0715532,0.47833672,,445.6592,,1.095803
7217,water,11277,374793.5875,2381122.33,5.191489,0.50153846,43.20995,1.2477955,0.52572256,3377.152,486.48395,66.344154,1.1785144
7218,water,11278,374793.7463,2381128.442,4.5710015,0.45480496,39.132397,1.0715532,0.47833672,,445.6592,,1.095803
7219,water,11279,374791.2856,2381128.243,4.5389314,0.4502439,38.483963,1.176575,0.4795281,2895.46,457.06528,,1.0891634
7220,water,11280,374789.7775,2381130.148,4.5389314,0.4502439,38.483963,1.176575,0.4795281,2895.46,457.06528,,1.0891634
7221,water,11281,374787.7138,2381130.466,4.5389314,0.4502439,38.483963,1.176575,0.4795281,2895.46,457.06528,,1.0891634
7222,water,11282,374790.2141,2381126.299,4.5389314,0.4502439,38.483963,1.176575,0.4795281,2895.46,457.06528,,1.0891634
7223,water,11283,374795.81,2381142.491,4.077612,0.40246406,35.35261,1.0068729,0.4534151,2644.6807,428.2603,,1.0085781
7224,water,11284,374797.596,2381142.65,4.077612,0.40246406,35.35261,1.0068729,0.4534151,2644.6807,428.2603,,1.0085781
7225,water,11286,374799.8185,2381144.674,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7226,water,11287,374797.596,2381146.658,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7227,water,11288,374793.786,2381146.777,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7228,water,11290,374791.4444,2381142.332,4.148837,0.40068045,35.243214,1.0960698,0.4379878,,461.1346,,1.0122433
7229,water,11291,374791.0078,2381140.269,4.148837,0.40068045,35.243214,1.0960698,0.4379878,,461.1346,,1.0122433
7230,water,11292,374789.1425,2381140.507,4.148837,0.40068045,35.243214,1.0960698,0.4379878,,461.1346,,1.0122433
7231,water,11293,374789.6981,2381142.848,4.148837,0.40068045,35.243214,1.0960698,0.4379878,,461.1346,,1.0122433
7232,water,11294,374789.2616,2381144.793,4.293935,0.41844335,36.30205,1.1298586,0.458529,2705.946,459.4653,42.044575,1.0406525
7233,water,11296,374787.7535,2381146.936,4.293935,0.41844335,36.30205,1.1298586,0.458529,2705.946,459.4653,42.044575,1.0406525
7234,water,11297,374787.5947,2381148.405,4.293935,0.41844335,36.30205,1.1298586,0.458529,2705.946,459.4653,42.044575,1.0406525
7235,water,11298,374790.4125,2381148.682,4.293935,0.41844335,36.30205,1.1298586,0.458529,2705.946,459.4653,42.044575,1.0406525
7236,water,11299,374788.19,2381150.627,4.293935,0.41844335,36.30205,1.1298586,0.458529,2705.946,459.4653,42.044575,1.0406525
7237,water,11301,374792.2381,2381150.667,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7238,water,11302,374792.3969,2381152.532,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7239,water,11303,374794.2622,2381152.572,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7240,water,11305,374797.715,2381152.572,4.108896,0.39494923,35.120964,1.0172117,0.5006758,,451.96063,,1.0034752
7241,water,11307,374805.6922,2381154.636,4.4219747,0.4237375,36.827976,1.2580072,0.5327947,,496.2612,,1.0548682
7242,water,11308,374807.9147,2381152.572,4.250384,0.41209492,36.19342,1.09375,0.5123776,2708.3708,469.0335,39.828632,1.0311704
7243,water,11309,374809.5816,2381152.612,4.250384,0.41209492,36.19342,1.09375,0.5123776,2708.3708,469.0335,39.828632,1.0311704
7244,water,11310,374809.5816,2381154.834,4.4219747,0.4237375,36.827976,1.2580072,0.5327947,,496.2612,,1.0548682
7245,water,11311,374841.8066,2381160.536,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7246,water,11314,374841.4362,2381162.652,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7247,water,11315,374839.2666,2381162.652,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7248,water,11316,374837.6791,2381160.377,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7249,water,11317,374837.7849,2381158.207,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7250,water,11318,374839.8487,2381158.472,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7251,water,11319,374841.5949,2381158.525,4.5530725,0.4741126,40.34539,1.3284609,0.50222695,,510.0997,,1.1139517
7252,water,11321,374851.9137,2381164.61,4.8854003,0.45658788,40.42197,1.2652886,0.5276067,,505.74133,314.7928,1.116764
7253,water,11322,374854.3479,2381164.557,4.8488374,0.49161637,41.74351,1.476693,0.50887513,3289.5933,536.57526,56.140476,1.1496681
7254,water,11323,374853.7129,2381167.045,4.8488374,0.49161637,41.74351,1.476693,0.50887513,3289.5933,536.57526,56.140476,1.1496681
7255,water,11325,374847.6275,2381166.357,4.8854003,0.45658788,40.42197,1.2652886,0.5276067,,505.74133,314.7928,1.116764
7256,water,11326,374847.4158,2381164.24,4.8854003,0.45658788,40.42197,1.2652886,0.5276067,,505.74133,314.7928,1.116764
7257,water,11328,374443.6291,2381336.806,3.950078,0.37459284,33.570396,0.9574653,0.35440803,2472.2485,366.853,36.437836,0.9705588
7258,water,11329,374445.4812,2381336.806,3.950078,0.37459284,33.570396,0.9574653,0.35440803,2472.2485,366.853,36.437836,0.9705588
7259,water,11331,374443.4306,2381334.755,3.950078,0.37459284,33.570396,0.9574653,0.35440803,2472.2485,366.853,36.437836,0.9705588
7260,water,11332,374443.0338,2381332.573,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7261,water,11333,374441.2478,2381332.44,4.4328127,0.4188547,37.2587,1.1419965,0.4070676,2787.8186,434.97485,48.40464,1.0507213
7262,water,11335,374441.5124,2381336.012,4.319938,0.41340077,36.612453,0.9672414,0.36430073,,387.4355,,1.0374565
7263,water,11336,374439.3957,2381336.938,4.319938,0.41340077,36.612453,0.9672414,0.36430073,,387.4355,,1.0374565
7264,water,11337,374439.3957,2381335.086,4.319938,0.41340077,36.612453,0.9672414,0.36430073,,387.4355,,1.0374565
7265,water,11338,374439.065,2381333.102,4.4328127,0.4188547,37.2587,1.1419965,0.4070676,2787.8186,434.97485,48.40464,1.0507213
7266,water,11339,374443.8937,2381330.985,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7267,water,11340,374445.8119,2381331.316,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7268,water,11341,374445.8119,2381333.234,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7269,water,11342,374445.8119,2381334.954,3.950078,0.37459284,33.570396,0.9574653,0.35440803,2472.2485,366.853,36.437836,0.9705588
7270,water,11343,374447.5978,2381334.623,3.950078,0.37459284,33.570396,0.9574653,0.35440803,2472.2485,366.853,36.437836,0.9705588
7271,water,11345,374447.5317,2381330.919,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7272,water,11346,374447.5317,2381328.935,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7273,water,11347,374447.664,2381327.149,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7274,water,11348,374447.3994,2381324.767,3.9517345,0.39250597,34.155087,1.0621172,0.38294372,,392.14035,,0.9886071
7275,water,11349,374463.7374,2381310.877,4.2495947,0.40026703,35.2297,1.0516474,0.44521907,,414.62772,,1.0192852
7276,water,11351,374467.4416,2381311.075,4.2495947,0.40026703,35.2297,1.0516474,0.44521907,,414.62772,,1.0192852
7277,water,11352,374465.9864,2381312.993,4.2495947,0.40026703,35.2297,1.0516474,0.44521907,,414.62772,,1.0192852
7278,water,11353,374463.4729,2381309.157,4.2495947,0.40026703,35.2297,1.0516474,0.44521907,,414.62772,,1.0192852
7279,water,11354,374461.6208,2381308.429,4.448553,0.4229879,36.8461,1.1238859,0.49889874,2708.8635,459.34277,40.250835,1.055918
7280,water,11356,374427.3572,2381340.841,4.77044,0.4502868,39.58368,1.1617391,0.45760077,,479.92932,,1.1036928
7281,water,11357,374426.8941,2381343.09,4.77044,0.4502868,39.58368,1.1617391,0.45760077,,479.92932,,1.1036928
7282,water,11358,374425.7697,2381342.958,4.77044,0.4502868,39.58368,1.1617391,0.45760077,,479.92932,,1.1036928
7283,water,11361,374777.7257,2381224.866,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7284,water,11362,374777.3288,2381226.93,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7285,water,11363,374775.5032,2381226.771,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7286,water,11365,374775.3445,2381230.661,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7287,water,11366,374777.6463,2381231.058,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7288,water,11367,374777.4082,2381232.804,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7289,water,11370,374777.567,2381228.835,4.465819,0.43719622,37.1795,1.1881819,0.51040906,,465.2997,,1.0712858
7290,water,11371,374752.0875,2381226.93,4.9299145,0.47217968,39.03344,1.3733076,0.48368225,,471.80075,,1.1349066
7291,water,11372,374751.9288,2381229.073,4.9299145,0.47217968,39.03344,1.3733076,0.48368225,,471.80075,,1.1349066
7292,water,11373,374751.77,2381230.661,4.9299145,0.47217968,39.03344,1.3733076,0.48368225,,471.80075,,1.1349066
7293,water,11374,374751.77,2381233.121,4.9299145,0.47217968,39.03344,1.3733076,0.48368225,,471.80075,,1.1349066
7294,water,11375,374751.6113,2381234.317,4.9350877,0.46816283,38.563663,1.5554465,0.49022976,,492.16232,,1.1311839
7295,water,11376,374749.6269,2381235.264,4.9350877,0.46816283,38.563663,1.5554465,0.49022976,,492.16232,,1.1311839
