,CLASS_NAME,num,x,y,HH,HV,HH-HV,HH+HV,HH/HV
267,baigurang,4190,374374.208,2381076.298,-12.243186,-19.1106,6.8674135,-15.676893,0.64064896
268,baigurang,4191,374390.2153,2381053.147,-11.634538,-20.391048,8.756511,-16.012793,0.5705708
269,baigurang,4192,374405.5611,2381077.092,-11.918175,-18.405367,6.487192,-15.161771,0.647538
270,baigurang,4193,374404.7674,2381101.169,-9.589493,-16.988619,7.399126,-13.289056,0.5644657
271,baigurang,4194,374429.2414,2381093.231,-11.383082,-17.192167,5.809085,-14.287624,0.66210866
272,baigurang,4195,374375.0017,2381114.795,-12.245929,-17.289791,5.0438623,-14.76786,0.70827514
273,baigurang,4196,374200.2584,2381047.115,-10.864387,-17.552778,6.6883917,-14.208582,0.6189554
274,baigurang,4197,374216.5568,2380980.016,-12.2832365,-17.77087,5.4876337,-15.027054,0.6912006
275,baigurang,4198,374223.7535,2381024.89,-11.344932,-17.464075,6.1191435,-14.404503,0.64961535
276,baigurang,4199,374169.5667,2380985.943,-10.109792,-18.022596,7.9128046,-14.066195,0.56095093
277,baigurang,4200,374137.8166,2380950.383,-10.578149,-19.08399,8.505841,-14.83107,0.5542944
278,baigurang,4201,374215.9218,2380911.436,-11.354031,-16.864342,5.510311,-14.109186,0.6732567
279,baigurang,4202,374257.8319,2381037.801,-9.548125,-18.34788,8.799754,-13.948002,0.52039397
280,baigurang,4203,374377.6354,2381135.803,-12.045036,-20.969713,8.924677,-16.507374,0.57440156
281,baigurang,4204,374394.9921,2381163.532,-10.08512,-20.39491,10.309791,-15.240015,0.494492
282,baigurang,4205,374434.1241,2381215.778,-10.158909,-19.247736,9.088827,-14.703322,0.5277976
283,baigurang,4206,374444.8397,2381234.696,-10.345845,-18.323044,7.9771986,-14.334444,0.56463575
284,baigurang,4207,374455.5554,2381196.464,-10.017331,-16.899647,6.8823156,-13.458488,0.5927539
285,baigurang,4208,374478.045,2381226.361,-10.777894,-17.472578,6.694684,-14.1252365,0.61684626
286,baigurang,4209,374458.2012,2381216.572,-9.409906,-17.068699,7.6587925,-13.239303,0.55129606
287,baigurang,4210,374513.2347,2381230.066,-10.156135,-16.473148,6.3170137,-13.314642,0.6165266
288,baigurang,4211,374512.3086,2381200.432,-10.006062,-17.861492,7.8554306,-13.933777,0.560203
289,baigurang,4212,374500.6669,2381186.277,-11.429372,-19.573767,8.144395,-15.50157,0.58391273
290,baigurang,4213,374483.6013,2381145.531,-8.197054,-19.545776,11.348722,-13.871415,0.41937724
291,baigurang,4214,374526.1993,2381213.926,-9.252174,-16.794731,7.542557,-13.023453,0.5508974
292,baigurang,4219,374614.7026,2381240.517,-12.089795,-17.914942,5.8251467,-15.002369,0.6748442
293,baigurang,4220,374662.3171,2381249.306,-11.856318,-21.483244,9.626925,-16.66978,0.5518868
294,baigurang,4222,374430.4358,2381318.865,-9.663647,-18.856833,9.193186,-14.26024,0.51247454
295,baigurang,4223,374420.58,2381303.586,-10.847902,-19.352325,8.504423,-15.100114,0.56054777
296,baigurang,4224,374411.2535,2381296.045,-9.869845,-19.869692,9.999846,-14.869768,0.49672866
297,baigurang,4225,374404.6389,2381282.816,-9.539855,-20.69381,11.1539545,-15.116833,0.4610004
298,baigurang,4227,374438.9025,2381289.232,-9.530548,-16.893421,7.362873,-13.211985,0.56415737
299,baigurang,4228,374435.9259,2381302.527,-9.788359,-19.098743,9.310385,-14.443551,0.5125132
300,baigurang,4229,374446.5754,2381278.979,-9.924431,-19.308992,9.384562,-14.616712,0.51397973
301,baigurang,4231,374381.0777,2381239.874,-9.359658,-17.484167,8.124509,-13.421913,0.53532195
302,baigurang,4232,374346.7876,2381241.25,-11.232888,-17.655582,6.422694,-14.444235,0.636223
303,baigurang,4233,374322.5517,2381225.798,-9.854233,-17.87312,8.018887,-13.863676,0.55134374
304,baigurang,4234,374315.6725,2381204.42,-8.238249,-18.857262,10.619013,-13.547755,0.4368741
305,baigurang,4236,374354.1959,2381212.357,-12.253615,-17.519575,5.2659597,-14.886595,0.6994242
306,baigurang,4237,374406.266,2381188.968,-9.827964,-20.67804,10.850076,-15.253002,0.47528508
307,baigurang,4240,374308.4944,2381226.044,-9.506762,-18.248379,8.741617,-13.87757,0.52096474
308,baigurang,4241,374270.0768,2381203.396,-11.855503,-20.528765,8.673262,-16.192135,0.5775069
309,baigurang,4242,374326.0098,2381104.335,-12.130864,-18.090748,5.9598837,-15.1108055,0.67055625
310,baigurang,4243,374307.9652,2381093.487,-11.261094,-20.193155,8.932061,-15.727125,0.55766886
311,baigurang,4245,374254.4663,2381053.8,-10.450932,-18.969725,8.518793,-14.710328,0.5509269
312,baigurang,4247,374375.7516,2381032.369,-11.978506,-20.039913,8.061407,-16.009209,0.5977324
313,baigurang,4248,374360.501,2381127.924,-9.386008,-17.746048,8.36004,-13.566029,0.52890694
314,baigurang,4249,374257.3761,2381176.634,-10.675333,-20.314342,9.639009,-15.494838,0.5255072
315,baigurang,4250,374233.4048,2381154.091,-12.36464,-19.98521,7.62057,-16.174925,0.61868954
316,baigurang,4251,374203.5597,2381142.661,-12.303626,-19.20292,6.899295,-15.753273,0.6407164
317,baigurang,4252,374204.8298,2381121.389,-12.708777,-18.268608,5.5598307,-15.488693,0.6956621
318,baigurang,4253,374195.9397,2381066.937,-7.8879037,-17.518867,9.630964,-12.703385,0.4502519
319,baigurang,4256,373896.7483,2381390.559,-11.19893,-16.656796,5.4578657,-13.927862,0.672334
320,baigurang,4257,373909.6071,2381360.079,-9.429594,-19.108635,9.679041,-14.2691145,0.49347293
321,baigurang,4258,373910.7183,2381339.759,-11.791737,-18.080439,6.288702,-14.936088,0.652182
322,baigurang,4259,373952.9459,2381408.974,-8.612829,-15.129231,6.5164022,-11.871031,0.56928396
323,baigurang,4261,373956.9147,2381476.76,-10.719185,-18.64482,7.9256344,-14.682002,0.57491493
324,baigurang,4262,373965.9634,2381504.065,-11.874,-21.03994,9.16594,-16.45697,0.5643552
325,baigurang,4263,373988.3472,2381501.843,-11.345493,-17.913147,6.5676537,-14.62932,0.6333613
326,baigurang,4264,374002.7935,2381520.734,-7.5450287,-16.445496,8.900467,-11.995262,0.45878997
327,baigurang,4265,374017.3985,2381595.505,-14.690845,-20.768208,6.077363,-17.729527,0.70737183
328,baigurang,4268,374092.0112,2381551.055,-12.694663,-20.132158,7.437495,-16.41341,0.6305664
329,baigurang,4269,374082.0099,2381524.544,-12.09395,-18.807573,6.713623,-15.450762,0.6430362
330,baigurang,4271,374114.0775,2381548.833,-13.97021,-19.596418,5.6262083,-16.783314,0.7128961
331,baigurang,4274,374104.5525,2381484.38,-9.889795,-16.7312,6.841404,-13.310497,0.591099
332,baigurang,4275,374124.0788,2381496.604,-9.761743,-15.726443,5.9647007,-12.744093,0.6207216
333,baigurang,4276,374143.7638,2381539.784,-11.715188,-21.432865,9.717677,-16.574026,0.54659927
334,baigurang,4277,373993.9564,2381389.791,-8.57598,-17.56984,8.993859,-13.07291,0.48810807
335,baigurang,4279,373790.293,2380444.455,-12.880432,-18.542503,5.662071,-15.711468,0.6946436
336,baigurang,4280,373821.3816,2380480.505,-11.820295,-19.783697,7.963402,-15.801996,0.59747654
337,baigurang,4281,373819.0665,2380530.776,-12.301545,-19.602556,7.301011,-15.952051,0.62754804
338,baigurang,4282,373904.064,2380543.344,-13.352172,-21.35462,8.002448,-17.353395,0.62525916
339,baigurang,4283,373947.0589,2380462.976,-12.214369,-19.113201,6.8988323,-15.663785,0.63905406
340,baigurang,4284,374003.6137,2380537.39,-12.141339,-18.383907,6.242568,-15.262623,0.660433
341,baigurang,4285,373991.3767,2380562.857,-12.868028,-18.043732,5.175704,-15.455879,0.7131578
342,baigurang,4287,374005.2674,2380749.388,-11.786085,-17.965096,6.1790104,-14.87559,0.6560547
343,baigurang,4288,373951.6891,2380788.084,-12.98638,-18.653597,5.6672173,-15.819988,0.69618636
344,baigurang,4290,374194.4448,2380955.764,-11.055269,-16.513344,5.4580746,-13.784307,0.6694749
345,baigurang,4291,374083.0153,2380871.242,-10.688476,-15.787202,5.0987263,-13.237839,0.6770342
346,baigurang,4295,374060.314,2380773.77,-9.91135,-19.639269,9.727919,-14.77531,0.50467
347,baigurang,4296,374118.2579,2380771.23,-12.609299,-18.877602,6.268303,-15.74345,0.6679503
348,baigurang,4297,374075.3953,2380684.076,-12.856914,-19.209063,6.352149,-16.032988,0.669315
349,baigurang,4298,374113.6542,2380653.754,-10.761538,-19.963213,9.201675,-15.362375,0.5390684
350,baigurang,4300,374263.9086,2380845.132,-13.378672,-17.483526,4.1048546,-15.431099,0.7652159
351,baigurang,4301,374279.2544,2380862.065,-13.994606,-17.192781,3.1981754,-15.593694,0.8139815
352,baigurang,4302,374236.2596,2380929.666,-12.673628,-21.30049,8.626862,-16.987059,0.59499234
353,baigurang,4303,374412.8693,2381056.7,-11.244426,-18.850065,7.6056395,-15.047245,0.5965192
354,baigurang,4304,374442.1058,2381075.485,-13.698647,-22.567675,8.869028,-18.13316,0.60700303
355,baigurang,4306,374811.2532,2381267.282,-12.63355,-17.157024,4.5234747,-14.895287,0.7363485
356,baigurang,4307,374805.1149,2381287.602,-12.920045,-17.617243,4.697198,-15.268644,0.73337495
357,baigurang,4309,374887.665,2381255.005,-10.998862,-17.03295,6.034087,-14.015905,0.64574033
358,baigurang,4310,374776.3281,2381187.06,-13.270341,-17.075392,3.8050508,-15.172867,0.7771617
359,baigurang,4311,374871.155,2381228.124,-10.911692,-18.96099,8.049299,-14.936341,0.5754811
360,baigurang,4312,374869.5013,2381155.773,-11.241392,-19.03602,7.794628,-15.138706,0.59053266
361,baigurang,4314,374842.1963,2381112.17,-12.66114,-17.780329,5.1191883,-15.220735,0.712087
362,baigurang,4315,374829.0729,2381063.486,-12.011603,-18.894144,6.8825407,-15.452873,0.6357315
363,baigurang,4316,374776.5795,2380990.673,-14.898232,-22.815762,7.917529,-18.856997,0.65297985
364,baigurang,4317,374750.7561,2380953.631,-13.890571,-19.357084,5.4665136,-16.623827,0.71759623
365,baigurang,4318,374735.0927,2380923.786,-10.775337,-22.337969,11.562632,-16.556652,0.48237768
366,baigurang,4319,374719.8527,2380903.889,-12.008443,-21.679724,9.671281,-16.844084,0.55390203
367,baigurang,4320,374695.2993,2380905.371,-11.325122,-17.376585,6.051463,-14.350853,0.6517461
368,baigurang,4322,374663.7609,2380873.197,-10.557301,-18.834143,8.276842,-14.695722,0.56054056
369,baigurang,4324,374625.2375,2380858.169,-11.870078,-19.574656,7.7045774,-15.722366,0.6064004
370,baigurang,4325,374586.0791,2380845.469,-14.084884,-19.52441,5.4395266,-16.804647,0.72139865
371,baigurang,4326,374615.0775,2380828.959,-10.672371,-16.710321,6.0379505,-13.691346,0.6386694
372,baigurang,4327,374457.0998,2380627.089,-10.597612,-17.565155,6.9675426,-14.081384,0.60333157
373,baigurang,4328,374436.9914,2380623.49,-10.755003,-17.50046,6.7454567,-14.127731,0.6145555
374,baigurang,4329,374499.2215,2380625.607,-12.192295,-18.40823,6.2159348,-15.300262,0.6623285
375,baigurang,4330,374491.6015,2380672.385,-11.402118,-17.569952,6.1678343,-14.486034,0.6489555
376,baigurang,4331,374414.1578,2380649.155,-11.697132,-15.816909,4.1197767,-13.757021,0.73953336
377,baigurang,4332,374424.7412,2380666.935,-13.091236,-19.988808,6.8975716,-16.540022,0.6549283
378,baigurang,4333,374438.4995,2380680.905,-13.5013895,-18.7762,5.27481,-16.138794,0.71906936
379,baigurang,4334,374344.096,2380651.907,-15.093232,-17.517767,2.4245348,-16.3055,0.8615957
380,baigurang,4336,374327.7976,2380672.227,-12.102805,-17.780346,5.677541,-14.941576,0.68068445
381,baigurang,4337,374341.7677,2380621.638,-12.072275,-17.242321,5.170046,-14.657298,0.7001537
382,baigurang,4339,374305.1493,2380598.355,-9.563796,-18.350914,8.787118,-13.9573555,0.52116185
383,baigurang,4340,374313.6159,2380581.21,-12.03211,-16.489428,4.4573174,-14.260769,0.7296864
384,baigurang,4341,374295.2009,2380585.231,-9.189852,-20.08652,10.8966675,-14.6381855,0.4575134
385,baigurang,4342,374286.3109,2380569.568,-12.733595,-21.262966,8.529371,-16.99828,0.5988626
386,baigurang,4343,374275.0925,2380554.963,-14.026644,-22.13695,8.110306,-18.081797,0.6336304
387,baigurang,4344,374286.3109,2380508.82,-11.574665,-16.762682,5.188017,-14.1686735,0.690502
388,baigurang,4345,374269.5892,2380491.675,-10.660184,-19.512926,8.852742,-15.0865555,0.54631394
389,baigurang,4346,374256.2542,2380479.398,-13.383596,-19.90414,6.520544,-16.643867,0.6724026
390,baigurang,4347,374234.6641,2380467.545,-16.40349,-19.86194,3.4584503,-18.132715,0.8258755
391,baigurang,4348,374283.9825,2380461.618,-8.392666,-20.14592,11.753254,-14.269293,0.41659382
392,baigurang,4349,374295.8359,2380422.671,-12.040244,-19.233465,7.193221,-15.636854,0.62600493
393,baigurang,4350,374268.5309,2380432.831,-11.675623,-17.039402,5.363779,-14.357512,0.6852132
394,baigurang,4351,374239.5325,2380427.751,-14.313323,-17.18039,2.8670664,-15.746857,0.8331198
395,baigurang,4352,374229.1608,2380445.108,-13.597517,-20.735155,7.137638,-17.166336,0.6557712
396,baigurang,4353,374223.8691,2380410.818,-12.789277,-18.399769,5.6104918,-15.594522,0.69507813
397,baigurang,4356,374199.104,2380381.396,-12.8127165,-21.900204,9.087487,-17.35646,0.5850501
398,baigurang,4357,374248.4225,2380405.314,-11.681914,-17.307896,5.6259813,-14.494905,0.67494714
399,baigurang,4359,374225.5624,2380374.623,-13.085947,-19.926062,6.8401146,-16.506004,0.6567252
400,baigurang,4360,374224.5041,2380352.821,-10.810415,-18.274948,7.464533,-14.542682,0.5915429
401,baigurang,4361,374192.9657,2380352.821,-13.079109,-20.454718,7.3756084,-16.766914,0.6394177
402,baigurang,4362,374212.6507,2380339.698,-12.289437,-21.044603,8.755166,-16.66702,0.58397096
403,baigurang,4364,374205.2424,2380324.246,-12.322471,-19.735538,7.413068,-16.029005,0.62437975
404,baigurang,4369,374279.6434,2380394.996,-13.186781,-18.37307,5.186289,-15.779925,0.7177233
405,baigurang,4371,374980.3199,2381251.789,-11.745312,-19.120928,7.375616,-15.43312,0.6142647
406,baigurang,4372,375005.4024,2381330.053,-11.540644,-18.142826,6.6021824,-14.841735,0.6360996
407,baigurang,4373,375009.6887,2381347.991,-11.968086,-17.6218,5.653713,-14.794943,0.6791637
408,baigurang,4374,375012.8637,2381365.295,-12.110434,-17.40357,5.2931366,-14.757002,0.69585913
409,baigurang,4375,375052.075,2381404.03,-12.02697,-16.84927,4.8223,-14.43812,0.7137977
410,baigurang,4377,375068.2675,2381418,-16.256512,-19.959126,3.7026138,-18.107819,0.8144902
411,baigurang,4378,375019.5312,2381416.254,-13.117467,-19.037714,5.920247,-16.07759,0.68902534
412,baigurang,4379,375012.3874,2381445.94,-12.551013,-17.766964,5.215951,-15.158989,0.7064242
413,baigurang,4380,375004.9262,2381455.942,-10.588131,-18.536037,7.9479065,-14.562084,0.57121867
414,baigurang,4381,375027.31,2381443.877,-11.574964,-18.643827,7.068864,-15.109396,0.620847
415,baigurang,4382,375014.1337,2381466.895,-11.10438,-17.166426,6.062046,-14.135403,0.64686614
416,baigurang,4383,374964.2332,2381541.402,-11.103792,-20.95882,9.855028,-16.031307,0.5297909
417,baigurang,4384,374981.1665,2381538.227,-12.436723,-19.522995,7.0862722,-15.979858,0.63702947
418,baigurang,4385,374973.9699,2381548.599,-10.993919,-21.228432,10.234512,-16.111176,0.5178866
419,baigurang,4386,374970.6361,2381531.718,-13.320813,-19.915567,6.594754,-16.61819,0.66886437
420,baigurang,4387,374962.8309,2381552.488,-10.835901,-21.335426,10.499525,-16.085663,0.5078831
421,baigurang,4388,374989.6861,2381541.508,-11.073864,-19.035263,7.961399,-15.0545635,0.5817552
422,baigurang,4389,375014.9539,2381584.768,-13.361076,-23.279448,9.918371,-18.320263,0.573943
423,baigurang,4390,375005.5612,2381601.436,-12.860604,-21.461323,8.6007185,-17.160963,0.59924567
424,baigurang,4391,374990.7445,2381625.646,-11.353441,-21.588737,10.235296,-16.471088,0.5258965
425,baigurang,4392,375060.5946,2381576.737,-10.273368,-18.973137,8.699769,-14.623253,0.54146916
426,baigurang,4393,375066.0186,2381564.567,-10.532932,-18.621174,8.088242,-14.577053,0.5656428
427,baigurang,4394,375075.9405,2381515.089,-12.990719,-19.709637,6.718918,-16.350178,0.65910494
428,baigurang,4396,375093.9322,2381490.88,-10.735126,-19.009357,8.274232,-14.872242,0.5647285
429,baigurang,4397,375105.7062,2381493.129,-11.64429,-17.536625,5.892335,-14.590458,0.66399837
430,baigurang,4398,375108.0874,2381466.935,-12.79311,-15.64382,2.85071,-14.218465,0.81777406
431,baigurang,4399,375115.7603,2381458.733,-12.353747,-18.083433,5.729686,-15.21859,0.6831528
432,baigurang,4400,375118.8031,2381480.164,-13.565063,-18.243896,4.678833,-15.90448,0.7435398
433,baigurang,4401,375072.0511,2381670.374,-10.898905,-21.399647,10.500742,-16.149277,0.50930303
434,baigurang,4402,375201.6068,2381522.21,-10.194232,-17.534887,7.3406553,-13.864559,0.58136857
435,baigurang,4403,375199.457,2381508.418,-10.762844,-17.073982,6.311138,-13.918413,0.6303652
436,baigurang,4405,375223.898,2381508.451,-10.905207,-17.39987,6.4946632,-14.152538,0.6267407
437,baigurang,4406,374968.312,2381247.034,-11.557976,-18.369083,6.8111076,-14.96353,0.6292081
438,baigurang,4407,374961.4857,2381234.81,-10.697029,-18.906202,8.209173,-14.801616,0.5657947
439,baigurang,4409,374929.2594,2381203.695,-11.790598,-18.237854,6.447256,-15.014226,0.6464904
440,baigurang,4411,374901.0944,2381171.403,-13.37537,-17.640394,4.265024,-15.507882,0.758224
441,baigurang,4412,374881.8856,2381165.846,-11.612348,-17.647669,6.035321,-14.630009,0.6580103
442,baigurang,4414,374870.2819,2381235.914,-10.301636,-17.460867,7.159231,-13.881251,0.5899842
443,baigurang,4415,374864.4081,2381244.646,-9.326726,-17.081003,7.754277,-13.203865,0.54602915
444,baigurang,4417,374884.2519,2381269.093,-11.993869,-18.784288,6.7904196,-15.389078,0.63850534
445,baigurang,4418,374847.7393,2381273.062,-10.9549265,-18.051702,7.096776,-14.503315,0.6068639
446,baigurang,4419,374864.4081,2381285.444,-12.332295,-18.061087,5.728791,-15.1966915,0.68281025
447,baigurang,4420,374875.0444,2381295.922,-10.770131,-19.023146,8.253015,-14.896639,0.5661593
448,baigurang,4421,374854.8831,2381296.081,-9.877861,-17.819645,7.941784,-13.848753,0.5543242
449,baigurang,4422,374795.5105,2381222.421,-12.7533655,-18.507338,5.753972,-15.630352,0.6890978
450,baigurang,4423,374792.0444,2381287.693,-12.044148,-16.72153,4.6773825,-14.382839,0.72027785
451,baigurang,4425,374805.4059,2381302.51,-12.53169,-19.30303,6.7713404,-15.91736,0.6492084
452,baigurang,4426,374841.5216,2381287.032,-9.518772,-17.06913,7.550358,-13.293951,0.55766004
453,baigurang,4427,374843.506,2381301.452,-9.935351,-17.4036,7.4682493,-13.669476,0.57087904
454,baigurang,4429,374862.4237,2381302.775,-11.167642,-19.319576,8.151935,-15.243608,0.57804793
455,baigurang,4432,374917.5895,2381270.76,-11.060671,-15.8292,4.768529,-13.444935,0.6987511
456,baigurang,4434,374809.4441,2381243.792,-14.180303,-17.840616,3.6603136,-16.01046,0.7948325
457,baigurang,4435,374783.5678,2381190.929,-13.813974,-18.133753,4.3197784,-15.973864,0.7617824
458,baigurang,4436,374737.054,2381186.007,-10.49656,-18.84792,8.351359,-14.672239,0.55690813
459,baigurang,4438,374750.6536,2381180.081,-11.603675,-18.982061,7.3783865,-15.292868,0.6112969
460,baigurang,4439,374725.825,2381188.018,-9.744952,-18.676094,8.931142,-14.210524,0.52178746
461,baigurang,4440,374742.4409,2381174.154,-12.583896,-19.638277,7.0543814,-16.111086,0.6407841
462,baigurang,4441,374714.5008,2381187.806,-8.493342,-19.114876,10.621533,-13.80411,0.44433156
463,baigurang,4442,374746.5684,2381216.276,-12.05541,-18.440207,6.384796,-15.247808,0.6537568
464,baigurang,4443,374753.6593,2381207.174,-12.065733,-20.160002,8.094269,-16.112867,0.5984986
465,baigurang,4444,374863.6415,2381228.729,-11.313414,-18.13107,6.8176556,-14.722241,0.6239794
466,baigurang,4445,374876.659,2381217.934,-11.500016,-18.984156,7.4841394,-15.242086,0.60576916
467,baigurang,4446,374889.359,2381262.49,-11.568445,-18.259201,6.690756,-14.913823,0.633568
468,baigurang,4448,374828.7587,2381311.67,-11.186389,-17.803741,6.6173525,-14.495066,0.62831676
469,baigurang,4449,374833.852,2381319.145,-11.537868,-18.295406,6.757539,-14.916637,0.6306429
